timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,0.00,-0.25,-0.13,0.00,0.00,0.00
20,0.00,0.06,-0.13,0.00,0.00,0.00
30,-0.19,-0.25,-0.13,0.00,0.00,0.00
40,0.00,-0.06,-0.06,-0.36,-0.46,-19.70
50,0.06,-0.25,-0.13,-0.35,-0.45,-19.72
60,-0.06,-0.13,-0.06,-0.35,-0.45,-19.73
70,0.06,-0.31,0.13,-0.37,-0.43,-19.72
80,-0.19,-0.19,0.00,-0.34,-0.45,-19.71
90,0.00,-0.31,-0.13,-0.01,0.00,-0.07
100,-0.19,-0.19,0.00,0.00,-0.01,-0.14
110,0.06,-0.13,-0.19,0.00,-0.02,-0.15
120,-0.25,-0.19,-0.13,-0.01,0.00,-0.11
130,-0.06,-0.25,0.00,0.00,-0.01,-0.14
140,-0.06,-0.37,0.00,-0.01,-0.03,-0.13
150,-0.06,-0.13,-0.06,0.00,0.00,-0.16
160,0.00,-0.25,-0.06,0.00,0.00,-0.09
170,-0.13,-0.13,-0.13,-0.02,-0.02,-0.14
180,0.19,-0.19,0.06,0.00,-0.03,-0.15
190,-0.19,-0.25,-0.19,0.00,0.00,-0.10
200,-0.06,-0.19,-0.06,0.00,-0.03,-0.14
210,-0.19,-0.19,-0.06,-0.01,0.00,-0.13
220,0.00,-0.37,-0.19,0.00,-0.01,-0.12
230,-0.25,-0.25,0.00,0.00,0.00,-0.05
240,-0.06,-0.13,0.06,0.00,-0.01,-0.13
250,-0.13,-0.25,-0.19,0.00,0.00,-0.12
260,-0.06,-0.19,-0.06,0.00,0.00,-0.11
270,-0.06,-0.19,0.06,-0.01,-0.01,-0.12
280,-0.19,-0.19,-0.06,0.00,0.00,-0.12
290,0.00,-0.25,0.06,-0.01,0.00,-0.11
300,-0.06,-0.13,-0.06,0.00,0.00,-0.14
310,-0.13,-0.25,-0.19,0.00,-0.02,-0.14
320,-0.19,-0.44,-0.06,0.00,-0.01,-0.13
330,0.06,-0.13,0.00,-0.01,0.00,-0.11
340,-0.06,-0.31,0.00,0.00,-0.03,-0.12
350,0.00,-0.25,0.00,0.01,0.00,-0.15
360,-0.13,-0.19,0.00,0.00,0.00,-0.12
370,-0.06,0.06,-0.06,0.01,-0.03,-0.13
380,-0.06,-0.19,-0.13,0.00,0.00,-0.13
390,-0.06,-0.31,-0.19,0.00,-0.01,-0.10
400,0.00,-0.13,-0.13,0.00,-0.01,-0.12
410,-0.25,-0.06,-0.06,0.02,-0.01,-0.16
420,-0.06,-0.13,-0.13,0.00,-0.02,-0.11
430,-0.13,-0.13,-0.06,-0.01,0.00,-0.11
440,0.00,-0.31,0.13,-0.01,-0.01,-0.12
450,-0.06,-0.13,-0.19,0.00,-0.01,-0.12
460,0.13,-0.25,-0.13,0.01,0.00,-0.13
470,-0.06,-0.19,0.00,0.00,0.00,-0.10
480,-0.13,-0.25,-0.19,0.01,-0.01,-0.12
490,-0.13,-0.25,-0.06,0.00,0.00,-0.14
500,-0.19,-0.19,-0.19,0.00,0.00,-0.13
510,0.06,-0.19,0.00,0.00,0.00,-0.13
520,0.00,-0.19,0.00,-0.01,-0.01,-0.11
530,-0.31,-0.06,-0.13,0.00,-0.02,-0.09
540,-0.06,-0.19,-0.06,0.00,0.00,-0.10
550,-0.06,-0.19,-0.06,0.02,-0.01,-0.15
560,0.00,-0.19,-0.06,-0.01,0.00,-0.11
570,-0.13,-0.25,-0.06,-0.01,0.00,-0.10
580,-0.06,-0.25,-0.13,0.00,-0.02,-0.10
590,-0.19,-0.13,-0.06,0.00,0.00,-0.11
600,0.06,-0.31,0.00,0.00,0.00,-0.13
610,-0.13,-0.13,0.13,0.00,0.00,-0.12
620,0.00,-0.06,0.00,0.01,-0.01,-0.14
630,0.00,-0.31,0.06,0.00,0.00,-0.13
640,0.06,-0.19,-0.13,0.00,0.00,-0.14
650,-0.13,-0.31,0.00,-0.01,0.01,-0.12
660,-0.13,-0.13,-0.06,0.00,0.00,-0.15
670,-0.06,-0.19,0.06,-0.01,0.00,-0.10
680,-0.19,-0.19,0.00,0.00,0.02,-0.10
690,0.19,0.13,0.06,0.00,0.00,-0.15
700,-0.06,0.00,0.00,0.01,0.00,-0.12
