timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-0.31,8.81,-10.81,0.00,0.00,0.00
20,2.00,12.13,-9.56,0.00,0.00,0.00
30,2.50,12.25,-5.25,0.00,0.00,0.00
40,1.19,12.44,0.31,0.10,0.79,-15.06
50,-1.06,14.69,2.94,0.34,1.13,-14.91
60,-3.00,20.87,2.81,0.37,1.20,-14.73
70,-5.12,32.88,1.94,0.54,1.14,-15.00
80,-6.19,46.25,0.94,0.52,0.91,-15.34
90,-6.19,57.38,1.62,0.60,0.89,-16.14
100,-8.44,66.19,3.44,0.87,1.03,-16.92
110,-9.50,71.00,3.87,1.37,1.38,-18.49
120,-8.88,70.94,7.00,1.08,1.28,-19.23
130,-5.12,68.75,15.38,1.88,1.74,-19.91
140,-3.75,65.50,15.75,2.63,1.75,-21.59
150,-1.00,58.94,14.63,2.91,1.86,-21.69
160,3.44,50.56,12.88,3.01,1.59,-22.46
170,3.44,44.50,13.38,2.85,1.53,-22.24
180,6.62,38.38,16.00,3.20,2.15,-22.38
190,10.81,32.63,14.44,3.30,2.29,-22.27
200,14.06,30.06,12.19,3.06,1.79,-22.57
210,15.31,30.00,12.69,3.25,1.80,-22.63
220,16.81,27.06,11.50,3.52,2.05,-23.14
230,16.19,23.56,8.81,3.36,1.73,-23.26
240,12.75,19.69,7.62,3.29,1.63,-23.37
250,8.94,12.38,7.87,3.17,1.49,-23.56
260,7.62,2.62,8.75,3.24,1.83,-22.80
270,8.06,-1.94,7.56,3.26,1.87,-22.39
280,8.81,1.25,6.06,3.27,1.89,-22.21
290,10.50,6.00,4.62,3.19,1.90,-22.49
300,10.44,7.44,2.75,3.35,1.74,-23.34
310,7.69,5.06,0.56,3.43,1.64,-23.64
320,5.81,-1.69,-2.06,3.57,1.58,-23.74
330,5.75,-10.94,-5.50,3.61,1.40,-23.68
340,5.75,-18.06,-7.62,3.46,0.68,-23.02
350,7.62,-22.12,-6.69,3.22,0.54,-22.52
360,11.13,-24.94,-4.37,3.44,0.62,-22.41
370,10.13,-24.00,-5.06,3.69,0.90,-22.27
380,9.19,-24.87,-5.25,3.36,0.79,-22.39
