timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-70.87,270.62,28.87,0.00,0.00,0.00
20,-86.87,386.00,47.69,0.00,0.00,0.00
30,-96.06,520.50,76.75,0.00,0.00,0.00
40,-96.56,657.06,120.50,1.71,-1.22,-8.21
50,-83.69,763.56,165.75,5.89,-0.72,-8.34
60,-64.06,843.44,200.62,10.90,-0.29,-8.95
70,-41.06,893.94,218.25,20.57,2.79,-10.98
80,-0.13,897.06,198.62,25.23,4.02,-11.23
90,54.38,867.81,144.94,27.40,3.76,-10.88
100,115.62,826.12,89.37,28.09,4.61,-10.31
110,186.25,748.56,22.69,28.21,3.19,-13.29
120,221.75,665.37,-31.06,25.16,1.27,-13.99
130,192.81,617.37,-44.81,22.81,-0.52,-15.36
140,109.69,602.25,-44.00,22.92,0.28,-15.62
150,67.50,540.69,-43.94,20.48,0.21,-15.18
160,47.81,433.44,-42.00,19.22,0.67,-14.62
170,36.75,301.62,-40.06,17.81,0.60,-14.05
180,14.44,179.56,-34.69,16.37,0.16,-11.28
190,8.06,59.50,-27.31,15.60,0.15,-10.20
200,7.75,-52.44,-16.56,15.07,0.41,-9.19
210,9.88,-158.00,-4.44,15.71,0.55,-8.42
220,14.38,-245.31,6.81,17.63,1.22,-5.99
230,22.44,-312.69,10.50,18.39,1.91,-5.40
240,38.06,-375.44,3.25,18.44,1.75,-5.77
250,53.63,-428.94,-3.37,18.86,1.17,-7.04
260,65.31,-479.81,-9.00,18.56,0.12,-10.42
270,66.50,-523.19,-8.88,18.52,0.15,-13.43
280,47.75,-564.75,-8.63,18.17,-0.10,-15.32
290,30.94,-605.19,-2.69,17.85,-0.46,-16.90
300,22.31,-649.25,9.13,17.34,-0.02,-18.84
310,22.69,-708.75,24.56,17.18,0.46,-20.16
320,18.62,-761.75,36.38,17.11,0.69,-21.05
330,2.75,-788.62,38.44,16.73,1.02,-21.28
340,-20.62,-779.06,31.37,14.84,1.53,-20.25
350,-60.56,-731.50,19.81,12.56,1.25,-19.03
360,-89.87,-679.19,7.06,10.33,1.18,-17.52
370,-88.00,-644.50,-5.75,7.45,1.10,-15.86
380,-70.06,-599.69,-17.44,2.75,0.84,-12.71
390,-59.69,-531.06,-27.56,-0.44,0.64,-11.37
400,-52.81,-446.44,-22.87,-2.54,0.31,-10.23
410,-32.31,-366.44,-9.81,-4.04,0.90,-9.02
420,-8.94,-284.94,-0.56,-4.29,2.48,-8.78
430,12.44,-209.37,-5.19,-5.14,3.50,-9.63
440,21.19,-137.25,-19.31,-5.25,2.92,-10.86
450,22.37,-84.00,-30.56,-7.15,2.25,-14.40
460,16.31,-55.75,-32.88,-7.69,1.70,-15.27
470,14.06,-50.63,-31.19,-8.05,1.28,-16.09
480,9.19,-54.13,-29.81,-8.67,1.14,-16.35
490,7.06,-60.75,-27.50,-9.44,0.69,-15.23
500,9.00,-63.06,-23.69,-9.94,0.43,-14.45
510,12.56,-53.69,-16.25,-10.10,0.06,-13.64
520,9.94,-25.19,-3.94,-9.98,-0.16,-13.32
530,7.87,11.75,7.50,-8.90,1.07,-12.49
540,5.50,56.69,11.75,-8.63,1.61,-12.27
550,-1.06,114.44,9.88,-8.57,1.58,-11.82
560,-13.44,192.69,9.13,-8.35,1.16,-11.28
570,-45.88,310.94,17.00,-8.27,-0.37,-9.17
580,-73.62,447.62,42.25,-7.08,-1.15,-7.84
590,-81.19,584.06,85.75,-4.94,-1.84,-7.56
600,-80.62,712.12,141.00,-1.44,-1.92,-7.67
610,-70.06,815.81,191.62,7.46,-0.34,-9.60
620,-63.44,905.12,225.12,13.03,1.28,-10.03
630,-63.44,905.12,225.12,19.22,2.92,-9.61
640,-7.75,988.44,204.19,25.66,5.06,-9.94
650,79.94,928.00,128.62,30.61,7.64,-13.06
660,176.94,815.00,30.31,29.38,5.50,-15.54
670,214.25,726.56,-41.44,26.47,1.86,-16.84
680,182.75,701.19,-60.13,23.38,-0.41,-17.17
690,123.87,678.19,-37.06,20.07,-1.42,-19.19
700,53.75,629.44,-7.62,20.74,1.14,-19.00
710,24.81,511.56,-9.19,20.81,2.48,-17.48
720,38.19,334.50,-24.87,16.79,1.55,-18.08
730,38.19,334.50,-24.87,14.95,0.40,-17.92
740,16.94,-3.06,-18.75,14.97,0.00,-16.77
750,-8.69,-136.69,-6.19,15.67,-0.13,-15.36
760,-29.62,-234.75,1.31,18.24,0.44,-8.80
770,-29.50,-292.31,2.62,19.40,0.70,-6.51
780,-29.50,-292.31,2.62,19.64,0.79,-5.14
790,-27.44,-299.81,-3.19,19.17,1.48,-4.18
800,15.81,-299.81,-31.12,17.49,2.26,-6.87
810,60.63,-361.12,-46.19,16.29,1.77,-10.17
820,83.06,-437.56,-53.31,15.49,0.11,-13.33
830,83.06,-437.56,-53.31,13.95,-1.11,-16.60
840,86.94,-510.12,-40.75,13.46,-1.49,-19.90
850,49.44,-596.50,34.13,13.87,-0.84,-20.89
860,22.12,-610.44,64.69,14.32,0.17,-20.94
870,-8.63,-599.81,74.50,15.63,1.02,-20.35
880,-8.63,-599.81,74.50,16.53,3.76,-17.04
890,-42.94,-569.81,57.00,14.90,3.75,-16.42
900,-60.25,-516.44,-17.62,12.66,3.39,-16.32
910,-46.44,-518.00,-44.75,10.10,2.13,-16.82
920,-15.00,-542.94,-56.56,4.66,0.35,-17.62
930,-15.00,-542.94,-56.56,2.18,-0.06,-17.93
940,4.19,-555.75,-51.13,0.11,-0.18,-17.77
950,2.37,-518.87,-12.19,-1.69,-0.10,-16.86
960,-10.88,-459.44,7.56,-3.36,1.15,-13.36
970,-19.94,-380.81,20.69,-3.20,0.77,-11.96
980,-19.94,-380.81,20.69,-3.45,1.62,-11.36
990,-15.75,-304.81,26.25,-3.41,2.86,-10.89
1000,-9.50,-170.69,6.25,-3.97,3.09,-10.81
1010,-8.56,-106.75,-17.00,-4.81,2.49,-10.74
1020,-5.56,-50.38,-37.38,-6.48,1.76,-10.92
1030,-5.56,-50.38,-37.38,-9.03,-0.01,-12.23
1040,5.00,-9.00,-42.38,-9.79,-0.42,-13.29
1050,22.31,48.38,-14.75,-9.90,-0.43,-14.64
1060,19.19,65.62,5.75,-9.19,-0.01,-15.74
1070,18.81,65.12,18.50,-7.39,1.22,-16.81
1080,18.81,65.12,18.50,-6.92,1.62,-16.48
1090,23.31,52.31,22.06,-6.85,1.53,-15.68
1100,19.62,78.12,17.69,-7.26,1.44,-14.49
1110,13.25,132.25,20.81,-7.30,-0.20,-12.35
1120,-9.13,230.69,31.19,-6.24,-0.77,-11.57
1130,-9.13,230.69,31.19,-4.81,-0.48,-10.47
1140,-61.94,386.75,47.31,-3.19,0.11,-9.39
1150,-156.50,737.37,108.06,2.38,0.22,-8.14
1160,-156.06,865.44,152.87,7.85,0.69,-8.29
1170,-130.94,942.25,182.94,14.40,2.69,-8.61
1180,-130.94,942.25,182.94,14.40,2.69,-8.61
1190,-68.00,951.19,177.94,19.62,4.34,-8.56
1200,116.19,811.56,67.56,26.59,6.46,-12.93
1210,169.94,741.69,6.69,25.88,4.22,-14.82
1220,178.44,689.62,-28.00,23.66,1.70,-16.37
1230,178.44,689.62,-28.00,23.66,1.70,-16.37
1240,140.44,663.94,-25.87,20.44,-1.17,-17.82
1250,63.06,563.19,4.56,20.59,1.51,-17.37
1260,26.31,462.12,-9.13,20.47,3.58,-15.96
1270,20.87,327.94,-36.06,17.79,2.53,-15.44
1280,20.87,327.94,-36.06,17.79,2.53,-15.44
1290,16.87,189.37,-45.56,15.76,1.41,-14.96
1300,-1.44,-58.13,-15.75,15.09,0.33,-11.36
1310,-5.12,-156.31,1.44,16.29,0.81,-9.62
1320,-3.69,-228.31,10.31,17.33,1.63,-8.15
1330,-3.69,-228.31,10.31,17.33,1.63,-8.15
1340,-1.19,-272.87,11.06,17.73,1.74,-7.46
1350,7.44,-326.25,6.50,17.42,0.93,-9.79
1360,25.31,-386.00,0.62,16.98,0.37,-12.14
1370,41.19,-455.94,2.19,16.53,-0.16,-14.69
1380,41.19,-455.94,2.19,16.53,-0.16,-14.69
1390,38.50,-506.75,17.19,15.93,-0.71,-18.35
1400,12.13,-542.00,43.13,16.11,0.44,-19.35
1410,-9.25,-591.69,70.25,17.06,1.18,-19.63
1420,-2.50,-657.69,84.56,18.53,2.40,-19.23
1430,5.56,-712.06,78.44,18.53,2.40,-19.23
1440,-4.56,-725.19,60.94,17.65,2.93,-18.77
1450,-27.75,-698.12,36.06,15.06,4.09,-18.49
