timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-20.31,-13.69,-80.37,-2.26,-3.03,-0.26
20,-18,-22.75,-67.37,-2.71,-3.31,0.13
30,-11.69,-27.44,-50.56,-3.14,-3.51,0.27
40,-8.44,-25.94,-34.5,-3.35,-3.53,0.12
50,-9.5,-23.25,-23.12,-3.31,-3.93,-0.54
60,-8.25,-25.87,-13.13,-3.5,-4.36,-0.76
70,-3.31,-37.88,3.5,-3.62,-4.92,-0.84
80,1.69,-53.44,30.94,-3.8,-5.29,-0.69
90,6.81,-67.81,67.56,-3.54,-3.88,0.65
100,16.25,-74.37,96.81,-2.33,-2.26,1.25
110,24.81,-73.06,107.44,-1.15,-0.98,1.26
120,20.25,-68,100.87,-0.71,0.07,2.41
130,12.69,-51.81,91.56,-0.68,0.08,3.03
140,13.25,-25.12,82.81,0.12,0.46,3.08
150,20.06,-1.69,68.5,0.28,-0.07,2.63
160,26.69,13.63,60.63,0.25,-1.34,2.12
170,34.25,27.5,59.75,0.21,-1.9,1.69
180,42.25,38.19,66.44,0.08,-2.43,0.78
190,42.25,36.19,80.87,0.48,-2.53,-0.37
200,31.06,18.94,92.5,1.77,-2.64,-0.68
210,17.62,-0.81,99.81,1.83,-3.25,0.71
220,15.81,-6.62,113.06,1.94,-3.69,2.31
230,29.56,7.5,135.62,1.76,-2.49,3.93
240,54.81,38.5,163.06,2.65,-0.3,3.01
250,85.19,66.37,176.56,3.19,1.74,1.49
260,105.31,80.56,174,3.5,3.31,-0.07
270,103.75,85.94,158.87,4.03,5.63,-2.36
280,88.81,71.31,127.81,3.81,6.09,-2.95
290,64.44,50.5,91.31,3.5,6.13,-2.98
300,38.56,36.75,56.44,3.05,5.93,-2.76
310,17.87,28.87,24.87,2.42,4.88,-2.61
320,4.06,25.5,0.13,2.01,4.1,-2.55
330,3.87,21.75,-13.63,1.75,3.43,-2.71
340,19.37,8.63,-17.81,1.65,3.12,-2.88
350,39.31,-12,-16.56,1.41,2.8,-3.07
360,47.13,-34.31,-11.19,1.51,2.94,-2.83
370,37.5,-52.19,-5,1.67,3.24,-2.25
380,16.19,-65.19,-2.56,2.44,4.08,-0.8
390,-9.38,-71.87,-10.5,2.39,3.89,0.37
400,-32.38,-62.06,-22.25,2.3,3.54,1.33
410,-44.25,-48.88,-30.12,2.1,3.38,2.3
420,-42.13,-30.12,-37.06,1.99,3.13,3.03
430,-32.19,-9.19,-44.38,1.92,3.07,2.56
440,-21.81,4.81,-51.94,1.92,3.09,1.93
450,-13.19,9.94,-60.38,1.82,3.06,1.5
460,-9.5,11.06,-68.31,1.49,2.39,0.99
470,-12.56,13.88,-72.87,1.3,2.08,1.07
480,-16.69,20.06,-73.06,1.15,1.97,1.02
490,-19.37,27.56,-70.94,1.22,1.99,0.13
500,-27.19,33.88,-72.19,1.14,1.81,-0.35
510,-41.19,39,-76.81,0.94,1.44,-0.54
520,-51.75,42.25,-80.75,0.74,1.05,-0.68
530,-55.88,41.19,-83.5,0.61,-0.23,-1.47
540,-60.94,35.06,-86.62,0.28,-1.22,-1.53
550,-65,26.06,-84.06,0.17,-1.98,-1.04
560,-56.56,16.62,-74.87,0,-2.52,-0.63
570,-41.88,11.06,-63.94,-0.29,-3.46,-0.46
580,-33,12.69,-52.13,-0.23,-3.77,-1.07
590,-40.31,20,-45.31,-0.54,-4.44,-1.99
600,-63.31,22.81,-35.75,-1.01,-5.27,-2.89
610,-84.25,14.38,-11.31,-1.25,-5.33,-2.79
620,-80.56,-6.19,19.87,-0.61,-4.07,-1.94
630,-53.44,-28.12,40,0.04,-2.73,-1.19
640,-29,-40.38,42.75,0.83,-0.94,-0.36
650,-20.12,-43.13,33.69,1.2,-0.56,-0.07
660,-20.5,-42.44,17.94,1.38,-0.52,0.27
670,-21.94,-37.63,0.94,1.36,-0.81,0.7
680,-22.19,-26.69,-11.38,1.37,-1.98,1.16
690,-22.69,-13.56,-15.69,1.36,-2.34,1.23
700,-22.31,-3.44,-11.69,1.5,-2.43,1.06
710,-17.25,1.06,-3.69,1.81,-1.92,1.15
720,-3.75,1.69,1.5,2.8,-0.39,0.95
730,9.88,0.06,-0.56,3.2,0.09,0.85
740,12.44,-0.69,-9.81,3.56,0.37,1.15
750,11,2.19,-22.06,4.09,0.51,2.38
760,16.31,11.81,-35,4.27,0.53,2.61
770,28,26.5,-47.75,4.43,0.62,2.36
780,36.75,42.94,-59.81,4.62,0.78,1.88
790,39.13,58.06,-73.62,4.89,0.88,0.96
800,44.06,67.12,-89.69,4.66,0.62,0.74
810,57.38,71.62,-103.12,4.62,0.44,0.39
820,78.25,67.75,-109.12,4.43,0.44,-0.07
830,94.31,56.13,-112.37,4.28,-0.33,-1.44
840,92.37,36.94,-110.81,4.44,-0.66,-1.41
850,70.44,16.75,-105.69,4.37,-1.16,-0.84
860,36.63,6.12,-100.37,3.68,-2.02,0.11
870,3.12,9.38,-87.81,2.24,-4.06,2.4
880,-19.12,24.69,-58.94,1.44,-4.35,3.41
890,-25.56,56.13,-15.56,0.97,-3.89,4.1
900,-10.88,96.75,31.19,1.11,-0.41,2.14
910,16.12,130.87,67.5,1.63,1.47,0.82
920,34.63,154.62,85.69,1.98,3.04,-0.62
930,32.19,162.56,82.31,2.5,4.18,-2.78
940,3.81,143.25,56.69,2.74,5.02,-3.3
950,-30.31,118.37,14.81,1.58,3.74,-2
960,-43.44,103.44,-32.38,-0.54,1.29,-1.66
970,-53.94,115.31,-54.31,-1.18,-0.65,-2.95
980,-70.56,123.06,-51.19,-4,-3.38,-3.96
990,-75,118.62,-22,-4.2,-3.16,-4.27
1000,-57.25,100.69,17.5,-3.71,-2.13,-4.34
1010,-28.19,66.06,47.5,-2.89,1.15,-2.34
1020,-7.81,37.13,57.94,-2.57,2.44,-0.56
1030,1.94,25.69,45.06,-2.59,3.08,1.06
1040,10.31,36,15.88,-2.78,3.01,1.71
1050,9.06,66.31,-18.5,-3.97,1.25,0.2
1060,-5.81,102.69,-47,-4.51,0.18,-1.39
1070,-25.5,127.5,-65.25,-5.29,-0.83,-2.52
1080,-34,134.62,-70.56,-6.28,-1.52,-3.62
1090,-27.37,124.44,-60.5,-7.09,-0.83,-5.78
1100,-13.13,101,-44.81,-6.75,-0.04,-7.17
1110,-13.69,74.94,-38.81,-5.91,0.69,-8.49
1120,-39.5,40.75,-58.44,-5.91,-0.46,-9.04
1130,-75.06,-1.37,-85.69,-7.39,-5.01,-6.59
1140,-91.62,-40.44,-95.69,-7.81,-6.95,-5.33
1150,-69.12,-77.94,-82,-7.96,-7.99,-4.72
1160,-33.44,-115.81,-45.75,-7.69,-6.81,-2.54
1170,-3.69,-145.62,2.94,-6.44,-4.2,-1.32
1180,20.44,-160.62,41.44,-5.08,-1.69,-0.65
1190,32.19,-158.56,50.44,-3.93,-0.12,-0.57
1200,23.44,-143.25,32.56,-2.85,-0.38,-0.46
1210,1.75,-123.69,1.44,-2.75,-2,-0.67
1220,-15.13,-109.94,-22.37,-2.58,-3.61,-0.88
1230,-13.44,-108.12,-30.5,-2.54,-5.26,-0.92
1240,3,-113.44,-19.5,-2.4,-6.98,-1.64
1250,16.62,-119.44,6.44,-1.85,-6.9,-2.13
1260,18.56,-129,38,-1.15,-6.36,-2.22
1270,13.31,-139.94,67.87,0.23,-4.17,-0.87
1280,6.81,-147.62,92.81,1.29,-2.88,-0.15
1290,13.31,-149,106.94,1.64,-2.32,-0.29
1300,21.69,-145.37,109.44,2.1,-1.9,-0.18
1310,24,-141.62,111.12,2.92,-0.69,0.83
1320,31.12,-140.81,109.37,3.39,-0.26,0.85
1330,37.38,-138.81,106.5,3.68,-0.06,0.85
1340,32.38,-126.06,98.37,3.74,-0.17,0.81
1350,32.38,-126.06,98.37,3.63,-0.73,0.83
1360,17.56,-109.31,89,3.66,-1.25,0.7
1370,-2.5,-87.19,82.25,3.44,-1.76,0.84
1380,2.94,-86.19,88.06,3.24,-1.9,1.2
1390,19.87,-90,103.25,3.78,-0.19,1.9
1400,19.87,-90,103.25,4.21,0.66,2
1410,40.25,-95.37,119.19,4.44,1.18,2.07
1420,53.94,-80.62,119.31,4.5,1.33,2.45
1430,43.31,-56.31,104.81,3.88,0.59,2.25
1440,28.87,-23.69,90.87,3.38,-0.02,1.56
1450,28.87,-23.69,90.87,2.8,-0.3,0.82
1460,19.12,4.25,88.87,2.7,1.54,-0.57
1470,31.94,20.81,119.19,3.33,3.41,-0.5
1480,50.69,1.75,133.94,3.95,5.15,0.1
1490,79.87,-23.25,132.44,4.92,6.71,0.89
1500,79.87,-23.25,132.44,5.13,6.64,1.8
1510,110.87,-40.81,101.06,4.06,4.71,2.1
1520,94.31,-29.94,-5.62,2.8,2.41,2.39
1530,62.5,6.37,-27.37,1.35,0.45,2.59
1540,44.94,56.63,-18.12,1.3,1.07,1.65
1550,44.94,56.63,-18.12,0.98,2.24,0.32
1560,52.44,100.31,5.37,1.5,3.93,-2.8
1570,49.88,132.56,44.31,2.76,7.24,-3.93
1580,30.31,92.31,36.19,3.1,8.08,-2.63
1590,43.81,34.25,11.44,3.54,8.48,-1.01
1600,43.81,34.25,11.44,3.54,8.48,-1.01
1610,79.06,-19.25,-20.62,3.41,8.45,0.6
1620,103.44,-50.13,-90.19,2.49,6.36,2.35
1630,78.31,-15.44,-114.62,1.98,5.48,2.09
1640,42.25,27.19,-125.06,1.73,5.12,1.39
1650,42.25,27.19,-125.06,1.73,5.12,1.39
1660,17,58.69,-125.19,1.95,5.91,-0.24
1670,3.87,62.56,-131.44,3.37,7.24,-0.72
1680,3.81,41.38,-158.94,3.07,3.78,-0.51
1690,-9.38,30.69,-194.37,2.37,1.24,-0.23
1700,-9.38,30.69,-194.37,2.37,1.24,-0.23
1710,-38.13,37.56,-224.56,1.5,-1.04,-0.29
1720,-78.37,71.37,-224.87,-0.34,-4.63,-0.4
1730,-71.56,72.44,-193.69,-0.35,-4.77,-1.03
1740,-42.19,56.19,-156.81,-0.6,-4.7,-2
1750,-42.19,56.19,-156.81,-0.6,-4.7,-2
1760,-37.94,29.69,-91.69,-0.32,-4.3,-3.04
1770,-37.94,29.69,-91.69,-0.02,-5.15,-3.44
1780,-72.37,24.12,-80.19,-0.5,-6.18,-3.04
1790,-116.56,13,-75.44,-1.07,-6.92,-2.39
1800,-104.81,-3.75,-50.88,-1.07,-6.92,-2.39
1810,-73.06,-18.12,-13.5,-1.07,-5.84,-0.38
1820,-33.63,-21.12,13.88,0.06,-2.61,-0.88
1830,-10,-17.75,19.62,0.17,-1.55,-2.16
1840,-19.5,-12.75,8.13,-0.01,-1.99,-1.86
1850,-48.31,-9.19,-8.06,-0.01,-1.99,-1.86
1860,-67.06,-9.06,-18,-0.23,-2.86,-1.09
1870,-64.25,-10.19,-16.94,-1.15,-4.3,-0.46
1880,-53.13,-10.56,-5.44,-0.89,-3.34,-0.12
1890,-38.38,-12.75,11.38,-0.51,-1.76,0.13
1900,-10.19,-18.12,21.5,-0.51,-1.76,0.13
1910,15.31,-21.87,15.5,0.01,-0.37,-0.1
1920,16.81,-20.87,-7.75,0.29,-1.17,-0.42
1930,-2.81,-13.38,-37.63,-0.28,-3,-0.39
1940,-21.31,-1.44,-55.81,-1.63,-6.4,-2
1950,-28.44,7.06,-55.19,-1.63,-6.4,-2
1960,-30.94,4.87,-34.44,-2.26,-7.34,-2.68
1970,-27.5,-12.56,4,-1.96,-6.03,-1.81
1980,-10.06,-35.25,42.13,-1.13,-3.54,-1.04
1990,12.44,-47.44,60.25,-1.17,-3.21,-1
2000,17.62,-47.63,61.56,-1.17,-3.21,-1
2010,7.56,-39.38,59.25,-1.31,-3.2,-1.01
2020,-2.31,-31.94,60.13,-1.33,-4.04,-2.14
2030,-8.81,-33.19,65.12,-1.36,-4.59,-2
2040,-17.75,-40.5,73.31,-1.73,-5.07,-1.58
2050,-27.37,-44.94,86.94,-1.73,-5.07,-1.58
2060,-26.62,-46,107.69,-2.06,-5.07,-1.37
2070,-7.56,-51,130.06,-1.16,-1.04,-0.45
2080,27.75,-60,146.12,-0.09,0.7,-0.13
2090,65.06,-68.87,145.94,1.12,2.68,-0.14
2100,88.87,-67.75,123.62,1.12,2.68,-0.14
2110,89.75,-46.44,83.81,0.45,1.96,-0.92
2120,67.94,-13.06,48.06,-0.51,-1.52,-4.09
2130,39.88,-6.56,34.88,-1.55,-4.24,-4.5
2140,24.62,-27.06,41.56,-1.35,-4.55,-3.13
2150,32.25,-66.31,68.44,-1.35,-4.55,-3.13
2160,60.25,-109.37,106.37,-0.62,-3.63,-1.05
2170,91.94,-142.12,136.56,2,0.62,3.13
2180,120.87,-155.87,153.12,2.57,1.71,3.17
2190,137.56,-130.62,154.56,2.89,2.38,2.69
2200,133.62,-91.25,145.06,2.89,2.38,2.69
2210,108.06,-39.06,130.19,3.23,3.59,0.97
2220,76.81,2.06,111.56,3.09,3.24,0.05
2230,57.19,26.44,89.56,2.91,2.76,-1.39
2240,48.44,19.31,73.06,3.01,2.34,-0.63
2250,47.94,-21.12,63.19,3.01,2.34,-0.63
2260,56.38,-56.94,56.69,3.06,1.9,0.14
2270,55.5,-79.19,53.94,2.86,1.58,1.05
2280,42.38,-84.5,53.94,2.96,1.2,1.93
2290,26.12,-76.56,58.88,2.78,1.25,2.87
2300,15.81,-59.19,68.37,2.73,1.88,3.31
2310,19.69,-35.25,73.31,2.83,2.73,3.38
2320,27.56,-8.06,69.5,2.87,3.63,3
2330,26.94,12.13,56.44,3.02,4.77,1.52
2340,21.06,21.25,37.25,2.88,4.88,1.28
2350,20.87,21.44,16.94,2.76,4.72,1.22
2360,23.69,17.44,-0.31,1.96,3.63,1.18
2370,20.12,17.87,-10.06,1.46,3.16,1.31
2380,13.56,26.56,-9.94,1.11,3.29,1.45
2390,15.63,41.38,-2,1.04,4.12,1.39
2400,26.06,61.63,2.62,1.85,6.39,0.16
2410,30,76.69,-7.31,2.33,7.19,-0.82
2420,18.31,80.81,-31.75,2.73,7.45,-2.14
2430,-1.5,65,-63.19,2.59,7.07,-2.46
2440,-12.25,40.25,-91.31,1.47,4.56,-1.72
2450,-13.63,16.62,-106.87,0.96,3.28,-1.2
2460,-20.75,5.25,-108.25,0.57,2.3,-0.66
2470,-34.31,2.87,-99.12,0.1,1.54,0.77
2480,-41.75,9.19,-85.56,0.09,1.85,1.16
2490,-37,19.37,-72,0.56,2.64,0.67
