timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-6.56,-19.56,78.06,-3.41,0.69,-1.95
20,-17.44,-11.38,58.25,-3.14,0.2,-2.27
30,-24.69,-7.56,43.13,-2.94,-0.36,-2.67
40,-25.37,-13.31,32.06,-2.32,-2.11,-3.9
50,-22.25,-32.94,32.31,-2.11,-2.75,-4.13
60,-16.69,-67.25,50.31,-1.46,-2.66,-4.02
70,-10.63,-107.25,74.06,-0.41,-2.37,-3.21
80,-6.44,-137.87,89.56,1.3,-1.31,-1.08
90,-0.88,-158.25,89.81,1.79,-1.61,-0.18
100,4.31,-159.19,78.31,1.62,-2.35,0.8
110,15.63,-150,69.75,1.53,-3.1,1.73
120,39.25,-135.31,73.5,2.11,-4.2,2.33
130,68.44,-121.12,86.75,2.02,-4.61,2.02
140,90.44,-112.75,108.94,1.81,-4.56,1.82
150,97.12,-99.06,141.94,2.17,-3.73,1.47
160,87,-81.69,170.69,3.97,-1.01,0.86
170,71.25,-74.44,184.25,3.86,0.2,1.22
180,65.87,-67.94,187.19,4.09,1.69,1.8
190,82.19,-60.25,175.75,4.95,4.33,2.93
200,112.75,-36.88,142.94,4.74,4.68,2.77
210,142.94,-10.06,100.81,4.07,4.52,1.66
220,153.5,12.56,61,3.69,4.01,0
230,130.12,20.19,34.06,3.09,3.36,-2.53
240,77.62,5.31,20.81,3.13,3.34,-1.82
250,23.25,-28.5,17.94,2.99,3.78,0.24
260,1.12,-64.75,21.44,3.01,4.45,2.26
270,12.56,-93.75,24.31,3.64,5.91,4.88
280,32.19,-98.5,23.62,3.83,6.71,5.67
290,42.81,-79.44,17.87,3.92,7.44,6.32
300,39.81,-36.25,3.94,4.28,8.32,5.51
310,27.75,16.75,-16.62,4.43,8.39,4.05
320,11.19,63,-43.56,4.58,8.22,2.91
330,-0.06,92.31,-75,4.71,7.83,2.01
340,3.69,103.37,-111.12,4.37,5.42,0.14
350,12.63,100.62,-148.06,3.84,3.63,-0.38
360,12.56,97.25,-176.44,3.37,1.93,-0.7
370,4,95.94,-187,3.02,0.66,-0.81
380,-6.62,96.75,-183.75,2.22,-1.43,-1
