timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,17.37,9.81,131.37,-5.36,-4.6,0.61
20,29.56,2.12,161.06,-5.31,-2.55,1.35
30,29.56,2.12,161.06,-4.39,-0.58,1.64
40,20.81,13.38,191,-4.39,-0.58,1.64
50,4.75,38,217.75,-4.06,-2.29,0.99
60,-12.38,51.75,211.25,-2.94,-0.44,-0.53
70,-2.25,35.81,166.56,-4.09,-1.37,0.8
80,-23.37,30,158.75,-3.55,-0.92,1.25
90,-33.69,42.63,172.75,-3.55,-0.92,1.25
100,-1.94,37,190.81,-1.94,0.79,2.25
110,39.19,24,198.12,-1.15,1.05,3.56
120,44.75,38.13,198.94,-0.81,1.21,3.51
130,9.94,91.31,190.81,-0.82,2.78,0.58
140,-37.13,151,185.87,-0.82,2.78,0.58
150,-73.19,188.94,186,-0.22,3.62,-1.58
160,-99.25,182.69,170,-0.48,3.32,-5.35
170,-115.56,140.31,139,-0.72,1.28,-5.96
180,-119.06,86.94,113.12,-0.87,0.32,-4.15
190,-114.44,24.62,100,-0.87,0.32,-4.15
200,-101,-26.06,102.19,-1.02,0.15,-1.92
210,-83,-45.19,112.81,0.34,1.65,-1.58
220,-80.25,-37.38,111.75,0.45,0.95,-1.96
230,-101.94,-20.69,97.25,0.4,0.62,-1.89
240,-121.62,-16.12,90.31,0.4,0.62,-1.89
250,-107.44,-28.19,91.5,1.14,2.28,-0.44
260,-59.25,-44.44,88.06,2.94,3.51,-0.38
270,-2,-61.38,71.5,3.12,2.86,-0.77
280,34.5,-71.5,42.94,3.16,0.16,-1.67
290,33.38,-71.12,14.38,3.16,0.16,-1.67
300,7.44,-74.19,-2.25,2.37,-1.14,-0.87
310,-13.56,-81,-0.62,2.99,-2.13,0.17
320,-23.69,-92.62,13.19,3.49,-1.82,2.18
330,-26.62,-99.19,28.25,4.07,-1.28,2.67
340,-21.44,-96.25,42.94,4.07,-1.28,2.67
350,-16.06,-83.81,51.56,4.06,-1.13,2.96
360,-16.06,-60.19,55.75,4.86,1.2,3.37
370,-15.13,-28.5,57.44,5.04,2.01,2.82
380,-2.81,-2.25,48.13,5.06,1.84,1.9
390,17.62,16.69,26.87,5.06,1.84,1.9
400,32,19.12,4.12,4.71,-0.75,-0.18
410,28.44,1.19,-7.12,5.08,-1.21,2
420,22.62,-19.75,-5.31,5.13,-1.72,3.09
430,24.37,-24.06,-4.19,5.65,-2.32,3.8
440,24.37,-15.69,0,5.65,-2.32,3.8
450,19.25,-3.56,9.5,5.74,-2.08,4.43
460,18.37,17.12,17.12,5.93,-1.92,3.11
470,22.25,49.81,23.5,6.27,-1.99,2.38
480,24.75,77.62,28,6.27,-1.99,2.38
490,22.12,86.94,31.62,6.55,-2.05,2.76
500,19.31,89.19,33.94,6.38,-2.33,4.08
510,24.06,107.12,37.5,5.73,-1.18,4.12
520,35.94,141.44,42.94,5.4,0.03,3.05
530,48,180,43.25,5.15,0.98,2.8
540,59.56,215.06,37.25,5.11,1.5,-0.27
550,44.88,204.69,24.37,4.77,2,-3.5
560,12.56,159.69,8.81,4.33,1.95,-1.45
570,8.06,120.5,-8.44,3.9,1.18,0.72
580,28.12,103,-22,3.43,0.15,1.41
590,33.13,116.19,-24.62,2.88,-0.16,0.64
600,23.19,147.87,-21.12,2.72,0.42,-0.68
610,14.38,169.06,-22.5,2.23,0.49,-2.85
620,5.31,167,-26.12,1.08,0.63,-4.89
630,4.25,146.5,-27.75,0.75,1.03,-4.81
640,20.12,111.69,-30.87,0.19,1.2,-4.18
650,42.94,77.19,-38.94,-0.34,0.92,-3.05
660,57.31,56.19,-45.56,-0.95,-0.08,-0.99
670,56.31,52.06,-47.81,-1.37,-0.5,-0.11
680,43.63,62.5,-46.06,-1.67,-0.99,0.45
690,28,82.5,-38.94,-2.06,-1.46,0.71
700,15.63,104.31,-26.75,-3,-2.2,-0.93
710,5.94,118.94,-9.25,-4.82,-1.65,-1.84
720,-2,130.75,11.69,-3.21,0.11,-4.68
730,-20.25,132.12,18.87,-5.63,0.21,-5.18
740,-22.5,131.69,14.19,-5.01,1.79,-6.94
750,-17.19,110.19,23.56,-5.27,2.85,-6.38
760,-13.5,78.25,19.75,-5.96,3,-5.75
770,-3.81,55.31,9.19,-6.37,1.99,-5.26
780,11,29.5,5.19,-6.33,2.38,-4.47
790,20.37,7.5,9.69,-6.56,3.28,-3.55
800,28.62,2.81,8.5,-6.05,4.67,-3.67
810,45.25,3.62,-1.12,-5.46,6.93,-5.67
820,65.69,-9.44,-18.94,-5.11,7.22,-6.6
830,76.44,-32.31,-47.44,-4.88,6.52,-6.87
840,75.25,-62.06,-76.44,-4.61,5.55,-6.01
850,78.31,-93.44,-94,-3.79,4.31,-3.34
860,82.56,-115.31,-106,-3.59,4.08,-2.41
870,78.37,-120.12,-114.25,-3.14,4.52,-1.99
880,73.06,-118,-120.44,-1.65,5.75,-1.9
890,75.31,-119.5,-133.81,-0.86,5.42,-1.98
900,76.87,-130.06,-155.56,-0.61,4.6,-1.59
910,73.69,-144.37,-174.75,-0.68,3.48,-1.48
920,62.25,-153.25,-183.37,-1.42,1.18,-0.49
930,47.13,-161.31,-180.19,-0.26,1.5,-0.39
940,38.19,-166.19,-160.62,0.38,3.64,0.3
950,22.44,-161.12,-156.37,0.62,4.1,1.08
960,17.94,-143.31,-168.62,1.16,4.27,0.42
970,21.69,-127,-185.69,1.45,3.51,-0.77
980,32.69,-118.5,-203.87,1.62,2.46,-2.2
990,44.69,-131.31,-213.87,2.07,0.18,-2.3
1000,41.25,-159,-212.12,2.37,-0.47,-1.15
1010,28.81,-182.12,-204.37,2.55,-1.31,-0.63
1020,14.75,-190.44,-193.19,2.68,-1.82,-0.53
1030,-5.12,-190.06,-176.75,2.7,-2.39,0.93
1040,-22.5,-183.62,-157.31,2.77,-2.05,1.4
1050,-27.69,-174.56,-137.94,2.8,-1.36,1.74
1060,-25.5,-164.37,-121.75,3.19,-0.36,1.93
1070,-21.69,-154.81,-111.75,3.83,0.78,1.96
1080,-22.75,-148.5,-110.94,3.65,0.71,2.05
1090,-30.31,-141.44,-113.12,3.72,0.56,2.01
1100,-38.31,-129.75,-111.62,4,0.3,1.83
1110,-47.13,-119.75,-109.87,3.6,-1.89,1.49
1120,-59.69,-108.12,-104,3.29,-2.72,1.26
1130,-74.69,-93.37,-87.75,3.22,-2.69,1.29
1140,-83.44,-76.69,-65.25,3.81,-1.85,0.72
1150,-71.69,-55.44,-42.94,3.77,-1.83,0.39
1160,-71.69,-55.44,-42.94,3.79,-2.17,0.03
1170,-43.19,-51.56,-35.94,4.03,-2.53,0
1180,-28.87,-52.31,-27.87,3.85,-4.43,0.42
1190,-19.37,-51.56,-7.69,3.83,-5.09,0.59
1200,-18.75,-49.31,21.69,4.06,-5.08,0.68
1210,-24.75,-43.19,51,4.31,-4.2,1.11
1220,-28.12,-29.81,70.06,5.42,-1.27,2.31
1230,-29,-8.5,75.19,5.46,-0.4,2.54
1240,-29.75,19.25,71.81,5.43,0.18,2.14
1250,-24.94,39.94,62.06,5.61,0.85,0.45
1260,-12.25,50.75,46.56,5.25,0.09,0.11
1270,7.81,53.38,36.94,4.72,-1.16,-0.56
1280,23,41.06,38.19,5.01,-2.23,-1.54
1290,29.44,6.75,49.44,5.03,-3.13,-0.2
1300,35.69,-11.19,64.62,4.97,-3.13,1.31
1310,34.88,-2.56,79.31,4.43,-2.86,1.86
1320,14,24.44,93.25,5.31,-2.64,1.38
1330,-4.37,57.69,104.44,4.04,-1.25,1.13
1340,-12.38,88.94,109.19,3.98,-0.53,-0.19
1350,-14.56,100.87,105.06,3.77,-0.07,-0.91
1360,-10.31,88.19,97.44,3.81,0.74,-1.75
1370,-3.75,64,79.31,3.29,2.35,-1.63
1380,7.12,43.19,53,3.36,1.3,-1.09
1390,16.75,27.5,34.63,2.55,-0.83,-0.19
1400,22.19,26.81,37.56,1.42,-3.49,1.51
1410,17.19,48.63,54.94,0.82,-4.09,1.55
1420,0,82,82.81,0.43,-4.25,0.68
1430,-16.81,104.81,112.69,0.27,-3.51,0.15
1440,-16.81,108.62,135.06,0.29,1.53,-0.29
1450,-9.69,103.31,136.12,0.64,4.17,0.25
1460,4.37,103.19,106.69,0.2,5.19,0.68
1470,26.62,103.75,65.06,0,5.25,0.13
1480,39.75,90.37,24.12,-2.16,2.23,-1.16
1490,38.44,77.69,-1.25,-2.3,0.06,-1.45
1500,23.94,70.75,-0.62,-4.05,-2.37,-2.22
1510,-7.56,67.44,23.25,-4.68,-3.05,-2.95
1520,-25.06,52.88,47.69,-4.6,-2.72,-2.92
1530,-30.87,24.06,64.75,-5.39,-3.23,-2.02
