timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-15.69,-163.31,-94.5,0.72,3.2,-1.88
20,10.13,-197,-138.81,-0.77,1.4,0.44
30,38.69,-203.62,-176.12,-5.09,-2.57,1.47
40,48.5,-171,-185.87,-5.09,-2.57,1.47
50,35.88,-119.75,-160.75,-6.67,-2.8,1.49
60,34.81,-69.06,-117.75,-6.19,-0.4,-1.22
70,59.81,-28.44,-84.37,-4.96,1.55,-8.01
80,70.56,-20.06,-68.62,-4.59,2.54,-9.03
90,56.81,-54.25,-60,-4.59,2.54,-9.03
100,45.06,-112.12,-56.19,-4.01,3.55,-8.32
110,59.44,-171.56,-55.69,-2.95,4.55,-6.25
120,86.19,-216.25,-63.75,-1.43,5.8,-1.27
130,102.19,-230.06,-77.56,-1.69,6.28,1.05
140,113.19,-218.56,-88.81,-1.05,7.02,2.23
150,122.37,-195.12,-105.56,0.61,8.09,3.53
160,129.62,-166.94,-129.94,1.18,8.48,3.56
170,136.31,-145.81,-154.5,2.06,8.85,3.19
180,135.19,-129.62,-183.5,2.79,8.77,2.43
190,116.25,-119.37,-214.06,3.11,6.3,1.33
200,89.31,-114.75,-235.25,3.07,5.18,1.28
210,71.56,-116.5,-243.87,3.18,4.37,1.59
220,67.12,-118.62,-248.19,3.66,3.88,1.81
230,68.62,-121.25,-260.25,4.56,1.61,1.65
240,68.87,-126.94,-271.62,4.69,0.17,1.82
250,71.5,-133.44,-269.56,4.54,-1.03,2.14
260,79.5,-151.44,-254.31,3.73,-2.84,2.77
270,95.69,-179.87,-222.56,3.71,-2.59,3.99
280,130.31,-178.12,-178.62,3.19,-2.02,5.24
290,167.12,-150.75,-137.44,3.71,-1.27,5
300,170.25,-117.62,-108.5,4.19,-0.36,3.17
310,141,-82.69,-86.44,4.16,-0.22,1.71
320,91.69,-52.44,-67.25,4.61,-0.2,0.06
330,33.81,-33,-53.56,4.85,-0.55,-1.18
340,-13.5,-29.56,-36.94,5.09,-1.71,-2.21
350,-40.81,-44.94,-12.38,5.34,-1.86,-1.82
360,-44.56,-72.56,18,5.6,-1.6,-0.92
370,-32.81,-89.94,47.5,5.76,-1.17,-0.18
380,-20.44,-91.37,75.56,5.82,0.06,-0.59
390,-17.44,-84.62,97.31,6.84,0.75,-0.84
400,-22.94,-74,103.62,7.38,1.34,-1.22
410,-29.12,-67.31,94.75,8.41,2.56,-1.28
420,-33.25,-61.25,72.5,8.3,2.67,-1.26
430,-37,-54.06,48.38,8.47,2.68,-0.96
440,-36.69,-42.13,27.44,8.33,2.31,-0.77
450,-34.31,-26.31,16.62,7.66,1.75,-0.89
460,-38.25,-8.5,14.5,7.8,1.86,-0.75
470,-49.81,15.5,11.13,7.65,1.81,-0.67
480,-63.06,45.31,4.25,7.46,1.96,-0.58
490,-64.81,74.31,-7.31,6.73,2.22,-1.33
500,-52.63,97.31,-25.06,6.62,2.06,-2.04
510,-42.25,120,-47.31,6.28,1.22,-2.79
520,-49.19,136.87,-69.62,4.45,-2.21,-3.61
530,-66.12,142.37,-77.44,3.09,-3.69,-3.27
540,-75.44,149.25,-59.38,1.61,-4.4,-3.01
550,-64.37,133.37,-21.62,1.57,-3.89,-3.86
560,-45.56,101.06,10.94,1.88,-1.06,-3.89
570,-34.44,77.12,16.06,2.77,-0.44,-3.81
580,-33.5,59.31,-16.31,2.77,-1.73,-3.7
590,-43.25,41.75,-60.13,2.37,-4.02,-2.92
600,-49.63,28.62,-87.19,-0.66,-9.45,-0.55
610,-47.94,28.94,-79.37,-1.97,-11.41,0.01
620,-51.75,36.88,-37.69,-4.35,-12.34,0.98
630,-48,54.19,27.87,-6.03,-11.32,1.98
640,-24.31,72.5,92.62,-3.72,-5.06,0.29
650,-10.63,73.44,124.87,-5.14,-3.05,0.27
660,-20.44,89.69,131.87,-5.17,-1.3,-0.03
670,-27.5,103.06,121.56,-4.35,-0.25,-1.21
680,-21.19,91.06,92,-5.16,-1.86,-0.94
690,-20.12,67.56,72.62,-6.03,-3.35,0.43
700,-18.44,52.81,79.62,-6.66,-4.35,1.93
710,-6.75,50.63,107.69,-7.1,-2.54,2.53
720,5.62,57.56,138.06,-6.25,-0.53,2.36
730,16.62,59.56,149.75,-6.02,1.2,2.42
740,28.31,60.81,135.94,-5.82,2.03,2.17
750,33.75,63.63,108.19,-6.99,1.14,1.08
760,33.25,64.06,88.06,-7.41,-0.09,0.23
770,32.19,58.06,83,-7.66,-1.52,-0.59
780,28.12,39.44,94,-8.05,-2.93,-0.59
790,23,15.56,119.56,-8.02,-2.08,0.18
800,28.69,-2,152.44,-7.43,-0.38,0.28
810,37.69,-9.38,177.37,-6.12,1.51,-0.27
820,35.19,-14.69,177.06,-4.64,3.23,-0.92
830,20.5,-24.06,150,-4.65,2.3,-0.91
840,-4.31,-34.69,120.31,-5.25,0.81,-0.42
850,-27.19,-40.38,101.25,-5.64,-0.98,0.05
860,-35.13,-38.69,97.56,-6.36,-3.28,-0.22
870,-26.19,-35.13,109.81,-6.19,-3.48,-0.98
880,-10.94,-35.31,134.87,-5.92,-2.86,-2
890,-4.5,-39.06,163.06,-4.99,-1.51,-2.86
