timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,51.44,-33,31.56,0.03,2.7,-0.98
20,37.06,-27.44,23.62,0.6,3.55,-2.27
30,4.69,-27.31,-1,0.57,2.07,-3.04
40,-23.12,-38.81,-32.06,0.04,0.52,-2.2
50,-24,-58.31,-51.19,-1.05,-0.99,-1.19
60,-8.44,-69.5,-52.75,-1.85,-1.79,-0.42
70,11,-70.25,-37.44,-2.72,-0.88,-0.08
80,24.75,-62.63,-23.37,-3.14,-0.46,-0.65
90,22.56,-58.88,-11.38,-3.73,0.04,-0.55
100,5.44,-59.38,1.37,-5.75,0.85,1.02
110,-12.94,-56.81,13.38,-7.83,1.3,1.38
120,-23.94,-45.81,30.37,-9.61,2.5,1.03
130,-25.06,-29.5,51.88,-10.72,4.44,0.04
140,-13.25,-17.69,64.62,-10.11,7.9,-4.59
150,-3.56,-20.69,57.69,-8.83,8.63,-6.56
160,-9.88,-49,29.44,-7.6,8.69,-7.27
170,-25.06,-95.31,-16.31,-6.91,7.65,-6.56
180,-35.44,-141.94,-57.88,-5.2,3.93,-3
190,-35.94,-175.12,-84.06,-4.28,2.06,-1.43
200,-34.06,-190.62,-98.94,-3.76,0.18,-0.1
210,-34.44,-187.87,-100.44,-2.44,-2.19,1.26
220,-34.56,-170.94,-90.25,-1.88,-2.66,1.04
230,-33.25,-153,-78.31,-1.86,-3.4,0.59
240,-31.62,-135.5,-56.5,-1.1,-3.5,0.12
250,-27.06,-127.62,-28.06,0.75,-1.43,0.25
260,-13.75,-126.94,-3.12,1.98,0.28,0.19
270,1.12,-127.25,9.75,3.18,1.67,0.15
280,5.5,-124.75,5.31,4.17,2.42,0.16
290,0.75,-121.06,-11,5.33,2.29,1.21
300,-2.12,-116.19,-32.88,5.5,1.34,1.39
310,-2,-105.25,-51.31,5.52,0.04,1.09
320,-10.06,-84.44,-61.31,5.4,-1.71,0.16
330,-32.31,-62.44,-59.81,4.65,-4.67,-1.27
340,-58.5,-44.25,-41.56,4.86,-4.97,-1.6
350,-64.75,-37.06,-9.31,5.05,-4.87,-2.2
360,-52.19,-46.81,28.44,6.36,-1.93,-3.18
370,-47.06,-60.88,62.38,7.49,-0.39,-2.9
380,-51.44,-75.62,76,8.42,0.52,-2.03
390,-53.31,-91.44,68,8.77,0.7,-1.02
400,-51,-102.37,50.5,8.94,-0.17,0.45
410,-47.81,-103.25,35.25,9.08,-0.85,0.2
420,-45.31,-96.62,23.12,9.12,-1.52,0.39
430,-43.75,-87.94,16.5,8.78,-2.16,0.89
440,-31.44,-71.25,17.62,7.96,-3.14,1.59
450,-12.06,-39.25,29.37,7.88,-3.3,1.1
460,-0.75,5.44,47.5,8.19,-3.23,0.06
470,-9.56,42.25,64,8.16,-2.99,-0.94
480,-19.5,69.44,72.94,8.27,-3.23,-1.34
490,-16.56,89.81,75.37,8.33,-3.85,-1.58
500,-9.88,99.19,75.31,8.27,-4.4,-1.29
510,6.12,96.56,79.31,7.38,-4.11,-0.77
520,37.75,86.62,93.62,7.38,-2.95,-0.68
530,64.69,90.87,109.31,7.02,-1.84,-0.79
540,73.81,113.87,112.37,6.27,-1.27,-1.12
550,76.06,150.25,105.06,5.19,-1.31,-1.11
560,94.12,203.75,81.31,4.33,-2.09,-4.3
570,94.12,203.75,81.31,3.75,-2.58,-6.45
580,88.62,175.87,79.12,3.18,-2.82,-6.29
590,109.87,104.75,74.12,2.76,-3.86,-4.67
600,132.94,73.62,80.25,1.77,-4.52,-3.55
610,135.37,66,99.87,1.1,-4.83,-2.3
620,126.5,78.44,130.12,-0.45,-4.37,-1.23
630,113.37,92.87,170.5,-0.17,-2.94,-1.28
640,94,107.5,205.69,-1.54,-0.98,-0.73
650,86.81,128.62,222.25,-1.6,1.54,-0.03
660,92.12,138.06,227.5,-2.14,4.95,-2.36
670,85.75,132,203.31,-0.96,7.01,-3.11
680,74.5,113.56,139.06,-1.47,7.65,-3.38
690,58.88,92.5,67.12,-2.36,6.58,-3.36
700,35.19,76.19,19.44,-5.56,-0.08,-1.65
710,11.94,73.69,21.69,-7.82,-2.75,-0.11
720,9.38,87.06,69.25,-8.62,-3.75,1.11
730,34.69,103.25,128.12,-8.07,0.27,-0.11
740,62.88,112.19,163.06,-7.15,3.12,-2.15
750,69.31,104.25,159.5,-6.69,5.42,-3.78
