timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-2.62,-2.94,0.19,0.01,0.15,-0.36
20,-1.31,-4.62,0.25,-0.02,0.04,-0.36
30,0.19,-5.81,-0.88,-0.03,-0.06,-0.34
40,-1.81,-6.12,-0.37,-0.04,-0.03,-0.18
50,-4.37,-5,0.81,0.02,0.07,0.06
60,-4.06,-2.56,0.69,-0.05,0.05,-0.01
70,-2.5,1.12,0.44,-0.12,0.06,-0.2
80,-1.31,3.37,1.19,-0.41,0.15,-0.75
90,-1.25,3.37,2.56,-0.38,0.41,-0.94
100,-2.5,-0.06,4.87,-0.35,0.72,-0.9
110,-3.37,-6.12,5.44,-0.34,1.07,-0.69
120,-4.62,-11.13,3.19,-0.73,1.29,-0.33
130,-8.75,-8.13,-9.56,-1,1.31,-0.27
140,-8.75,-8.13,-9.56,-1.01,1.15,-0.32
150,-9.56,-5,-18.37,-1.35,0.58,-0.51
160,-9.81,-3.87,-27.37,-2.77,-0.69,0.07
170,-5.5,1.56,-23,-3.44,-1.27,0.32
180,5.19,14.44,-11.06,-4.18,-1.55,0.43
190,21.62,27.5,3.75,-4.78,-0.94,-1.52
200,35.88,31.56,16.44,-5.09,-0.37,-2.63
210,40.75,30.31,24.44,-5.09,0.23,-3.67
220,37.63,19.25,26.56,-4.86,0.75,-4.76
230,33,-3.44,22.75,-3.98,1.79,-5.87
240,31.31,-35.88,11.31,-3.45,2,-5.86
250,29.81,-69.12,-3.06,-3.54,1.77,-5.39
260,23.06,-93.31,-14.88,-3.34,1.25,-4.74
270,15,-110.87,-22.31,-2.77,-0.01,-3.05
280,11.69,-122.06,-23.62,-2.5,-0.49,-2.13
290,13.25,-126.81,-21.19,-2.06,-0.92,-1.5
300,15.56,-127.75,-14.88,-1.63,-1.33,-1.04
310,16.12,-127.19,-5.5,-0.55,-1.65,0.01
320,17,-123.25,4.5,-0.16,-1.5,0.44
330,18.87,-114.12,11.75,0.45,-1.34,0.62
340,17.75,-104.69,15.94,1.1,-1.48,0.81
350,10.13,-93.69,21.94,1.29,-1.52,0.86
360,2.06,-83,30.12,1.62,-1.46,0.84
370,-1.87,-75.5,38.25,1.96,-1.32,0.78
380,-1.31,-72.5,46.06,2.53,-0.8,0.67
390,0.44,-71.31,53,2.85,-0.4,0.49
400,0.75,-70.56,58.81,3.2,0.06,0.35
410,-0.25,-69.87,61.81,3.57,0.72,0.18
420,-2.81,-69.69,57.56,4.43,1.9,-0.05
430,-9.13,-69.31,47.38,4.76,2.16,-0.09
440,-19,-66.25,34.19,4.97,2.22,-0.02
450,-30.94,-59.63,19.94,5.1,1.41,0.15
460,-43.13,-52.19,10.06,5.07,0.77,0.27
470,-51.88,-45.19,7.5,4.96,0.18,0.51
480,-51.88,-45.19,7.5,4.99,0,0.84
490,-37.5,-33.19,18.31,5.43,0.19,0.84
500,-24.25,-29.75,24.56,5.61,0.57,0.72
510,-12.19,-26.69,30.62,5.86,1.14,0.49
520,-2.12,-25.69,34.06,6.32,1.81,0.19
530,-2.12,-25.69,34.06,7.11,2.8,-0.23
540,2.62,-26.44,31.75,7.35,2.96,-0.33
550,-15.88,-18.94,11.38,7.63,3.07,-0.41
560,-33.56,-9.06,-5.94,7.96,2.19,-0.26
570,-45,-1.06,-24.87,7.77,1.1,-0.17
580,-45,-1.06,-24.87,7.39,-0.08,-0.36
590,-46.19,4.06,-37.69,6.95,-1.11,-0.36
600,-28.69,-5.69,-21.44,7.16,-0.23,0.9
610,-1.62,-9,-4.25,7.41,0.92,0.8
620,12.25,1.62,-2.81,6.52,1.47,-0.88
630,12.25,1.62,-2.81,5.86,1.26,-3.79
640,-21.12,20.19,-7.19,5.95,-0.15,-6.24
650,-159.69,-23.94,1.31,5.65,-1.65,-4.04
660,-174.31,-70.44,11.38,4.61,-3.58,-1.07
670,-145.75,-85.94,25.12,4.2,-5.07,1.83
680,-145.75,-85.94,25.12,0.76,-7.56,4.59
690,-103,-77.12,35.38,-0.62,-7.04,6.48
700,23.44,26.81,110.75,-2.02,-4.91,5.7
710,62,100.44,143.37,-1.13,0.49,-0.38
720,32.38,151.06,152.56,-3.65,1.85,-0.38
730,32.38,151.06,152.56,-1.64,2.76,-0.57
740,-15.56,208.31,142.12,-2.28,2.48,-4.14
750,-63.81,171.25,69.75,-6.46,0.14,-4.46
760,-40.06,131.31,46.88,-7.6,-0.93,-4.15
770,2.5,94.12,40.81,-8.74,-1.3,-3.49
780,2.5,94.12,40.81,-9.1,-0.75,-2.2
790,28.5,72.94,40.81,-9.1,-0.75,-2.2
800,49.5,66.56,8.44,-9.08,-2.03,-0.89
810,52.75,61.63,-5,-9.92,-3.79,-0.61
820,48.44,60.44,4.69,-10.76,-5.08,-0.57
830,48.44,60.44,4.69,-10.76,-5.08,-0.57
840,41.5,58.88,34.13,-10.28,-4.11,-0.99
850,44,34.25,67.37,-9.51,-2.81,-2.07
860,40.69,16.44,67.44,-9.28,-4.78,-2.26
