timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-66.75,-63.06,-19.87,2.09,-0.81,2.18
20,-56.81,-28,-20.25,2.32,0.22,0.56
30,-31.75,-10.38,-31.56,2.76,-0.43,-0.89
40,-11.75,-13.13,-47,2.37,-1.1,-0.19
50,-2,-20.12,-55,2.73,-0.02,1.84
60,13.06,-20.31,-47.38,2.73,-0.02,1.84
70,37.69,-15.13,-37.56,3.34,1.07,2.02
80,52.69,-6.56,-37.5,3.41,1.35,0.28
90,33.06,12.75,-45.69,2.54,1.61,-0.55
100,-10.88,36,-48.56,2.64,2.26,-1.39
110,-40.75,46.19,-49,2.64,2.26,-1.39
120,-52.31,33.19,-50.13,2.92,2.87,-1.86
130,-55.25,-7.69,-50.25,5.78,4.64,-0.47
140,-56.31,-49.19,-63.56,5.23,4.34,0.67
150,-59.31,-78.12,-94.12,5.23,3.73,1.8
160,-53.25,-82.37,-139.31,5.23,3.73,1.8
170,-19.25,-71.81,-197.44,3.5,1.18,1.25
180,18.81,-42,-233.44,0.43,-1.08,0.68
190,43.63,-0.81,-239.06,1.4,-2.06,-0.13
200,21.69,31.75,-218,-0.27,-4.18,0.17
210,-33.44,45.75,-167.75,-0.27,-4.18,0.17
220,-72.25,94.37,-81.81,-0.73,-3.57,0.02
230,-73.75,132.56,-6.44,1.92,-1.98,-2.35
240,-69.44,144.25,43.75,2.83,0.07,-2.97
250,-76.25,140.06,71.31,3.17,0.43,-3.97
260,-59.44,99.94,76.81,3.17,0.43,-3.97
270,-34.63,65.25,78.37,2.56,0.32,-4.71
280,-6.37,14.81,83.5,2.95,2.22,-1.81
290,18.06,-28.37,85.19,3.4,3.16,-0.46
300,34.88,-52.94,87,4.14,3.67,0.82
310,35,-48.31,75.5,4.14,3.67,0.82
320,24.06,-20.06,46.94,4.19,2.82,2.69
330,15.69,30.19,11.88,1.89,-0.95,0.65
340,11.13,84.94,-12.44,1.81,-1.98,0.34
350,0.13,122.81,-10.56,0.65,-2.17,-0.25
360,6.56,144.81,12.19,0.65,-2.17,-0.25
370,27.12,149,50.44,0.99,-0.75,-1.3
380,30.75,146.81,73.87,0.25,0.81,-2.42
390,17,146.81,71.25,-1.29,-0.37,-2.89
400,-0.44,149.87,58.06,-2.38,-1.51,-3.54
410,-15.13,152.06,54.81,-2.38,-1.51,-3.54
420,-27.31,138.31,70.87,-2.95,-1.88,-4.06
430,-28.25,100.94,93.56,-3.03,-0.34,-1.97
440,-13.88,63.13,106.69,-3.36,0.68,-0.3
450,2.5,43.38,105.81,-3.43,1.64,1.03
460,10.31,49.5,88.06,-3.32,2.13,2.2
470,13.25,80.06,56.88,-4.16,0.63,1.86
480,7.94,116.37,24.44,-4.29,-0.99,0.98
490,1.19,141.5,9.06,-4.95,-2.3,0.15
500,-2.44,153.12,9.25,-5.57,-3.26,-0.87
510,-4.69,146.62,18.94,-5.79,-4.61,-3.59
520,-5.37,118.37,32.88,-6.46,-4.99,-4.05
530,-2.81,78,53.81,-5.62,-4.38,-3.32
540,12.88,34.5,66.81,-6.26,-3.49,0.11
550,31.75,15.44,64.75,-5.79,-3.75,0.66
560,34.44,24.12,59.56,-5.84,-4.77,0.31
570,26.06,34.81,61.75,-7.14,-6.05,0.3
580,15.81,45.13,86.37,-7.9,-6.38,0.69
