timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,21.06,-99.19,62.13,-1.57,0.82,-0.65
20,4.06,-84.75,67,-1.36,1.41,-0.34
30,7.5,-76.75,67.06,-1.28,2.57,0.17
40,28.37,-79,59.75,-1.06,3.28,0.66
50,57.44,-83.69,46.56,-0.99,3.93,0.77
60,83.5,-80.94,22.5,-1.56,4.45,-0.05
70,92.56,-72.19,-9.13,-2.07,4.07,-0.97
80,73.62,-56,-42.56,-2.58,3.42,-1.9
90,28.81,-36.13,-69,-3.37,2.67,-2.43
100,-20.31,-14.94,-86.62,-4.19,1.26,-2.98
110,-45.38,-2.87,-95.44,-4.31,0.76,-3.16
120,-37.44,-9.88,-94.56,-4.37,0.64,-3.38
130,-7.69,-32.94,-84.69,-4.33,0.84,-3.62
140,23.5,-61.94,-76.87,-4.5,0.83,-3.94
150,42,-92.06,-70.19,-4.37,1.34,-3.66
160,46,-118.31,-61.69,-3.95,1.98,-3.28
170,42.5,-138.19,-58.31,-3.59,2.4,-2.91
180,32.06,-149.69,-63.44,-2.89,2.13,-1.96
190,17,-154.44,-71.75,-2.85,1.74,-1.61
200,4.94,-155.25,-79,-2.76,1.15,-1.34
210,0.88,-154.12,-78.81,-1.8,0.07,-0.92
220,4.44,-155.06,-73.06,-1.13,-0.36,-1.08
230,7.5,-157.87,-68.12,-0.53,-0.77,-1.19
240,3.06,-163,-63.31,0.05,-1.03,-1.17
250,-9.44,-167.56,-57.94,1,-1.99,-0.5
260,-23.5,-164.69,-57.5,1.28,-2.87,-0.58
270,-31.31,-154.37,-58.94,1.32,-4.06,-0.98
280,-32.88,-143.81,-56.56,1.9,-5.25,-1.64
290,-31,-141.69,-41.13,1.64,-6.91,-1.14
300,-22,-153,-2,1.93,-6.65,-0.65
310,-4.37,-165.94,48.31,2.66,-5.87,-0.23
320,14.94,-172.37,94.87,3.77,-3.52,0.67
330,35.88,-165.81,147.37,4.07,-2.38,1.16
340,35.88,-165.81,147.37,4.73,-0.9,0.87
350,42,-151.5,158.87,5.57,0.31,0.19
360,36.06,-140.25,156.31,6.42,1.41,-0.06
370,15.81,-134.94,136.69,6.28,0.97,0.25
380,15.81,-134.94,136.69,6.01,0.36,1.5
390,-21.25,-84,80.44,5.92,-0.38,2.11
400,-27.62,-55.63,77.87,5.67,-1.35,2.54
410,-29.81,-25.31,84.31,5.31,-1.13,2.27
420,-24.94,2.81,92.87,5.32,-0.21,1.38
430,-24.94,2.81,92.87,5.62,0.73,0.12
440,-20,21.81,90.12,6.21,1.3,-2.18
450,-31.56,23.94,59.56,6.36,0.86,-2.5
460,-37.13,7.81,46.81,6.45,-0.1,-1.99
470,-34.5,-5.5,46.31,6.42,-1.94,0.19
480,-34.5,-5.5,46.31,6.54,-2.31,1.51
490,-27.37,-2.19,56.06,7.23,-2.22,2.21
500,-4.69,44.06,78.75,7.96,-1.7,2.43
510,2.87,70.19,74,9.52,-0.48,1.88
520,9.31,88.56,57.75,9.67,-0.61,1.3
530,9.31,88.56,57.75,9.67,-0.61,1.3
540,12.75,97.37,39.94,9.22,-2.19,1.11
550,23.75,109.62,33,8.12,-4.28,2.25
560,35.63,124.37,52.5,7.89,-4.69,2.52
570,44.63,144.31,80.37,7.76,-4.63,2.45
580,44.63,144.31,80.37,7.76,-4.63,2.45
590,46.69,166.31,111.31,6.82,-1.68,0.5
600,44.69,206,167.25,6.86,-0.11,0.06
610,42.75,229.5,177.19,6.79,1.25,0.13
620,48.25,252.87,168.87,7.05,3.38,0.82
630,48.25,252.87,168.87,7.05,3.38,0.82
640,70.12,276.56,144.5,6.21,3.56,-0.57
650,48,282.75,80.12,4.71,3.12,-4.19
660,34.63,251.87,50.88,1.65,-0.44,-6.16
670,36.81,213.5,54.06,0.03,-1.86,-6.54
680,36.81,213.5,54.06,0.03,-1.86,-6.54
690,28.5,178.31,88.31,-1.13,-2.17,-6.47
700,-14.69,148.12,161,-0.91,2.9,-4.97
710,-26.75,140.94,165.25,-1.51,4.18,-4.18
720,-19.69,139.31,153.37,-0.54,5.58,-2.85
730,-19.69,139.31,153.37,-0.54,5.58,-2.85
740,14.06,139.19,129.37,-1.61,7.67,-2.08
750,85.56,153.69,45.88,-2.75,8.09,-4.17
760,86.62,154.94,7.25,-3.66,7.21,-6.04
770,86.62,154.94,7.25,-5.24,5.06,-8.93
780,60.38,145.69,-15,-5.24,5.06,-8.93
790,22,123.94,-18.37,-6.08,4.38,-9.11
800,-13.75,94.94,-8.56,-5.91,4.6,-7.79
810,-36.44,62.19,-1.69,-5.48,5.17,-4.44
820,-35.19,29.69,-3.56,-5.04,5.76,-3.18
830,-14.69,2.31,-10,-5.04,5.76,-3.18
840,2.37,-14.69,-23.87,-4.63,6.08,-2.08
850,9,-15.56,-42.75,-4.49,5.52,0.05
860,17.75,-5,-60.06,-4.54,4.8,-0.51
870,21.37,7.81,-75.87,-4.73,3.79,-1.38
880,14,16.12,-86.75,-4.73,3.79,-1.38
890,6.81,14,-87.87,-5.45,2.08,-2.5
900,4.56,3.69,-77.62,-5.37,3.55,-3.12
910,5.44,-9.88,-64.31,-4.77,4.83,-3.71
920,10.94,-25.87,-63.25,-4.47,5.02,-3.65
930,12.88,-46.31,-78.25,-4.47,5.02,-3.65
940,15.81,-68.5,-95,-4.34,4.55,-2.85
950,22.87,-87,-104.75,-3.69,4.24,-1.52
960,24.75,-95.5,-110.56,-3.19,3.65,-1.14
970,18.5,-95.25,-115.44,-2.85,3.44,-1.35
