timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-116.44,308.62,173.56,0,0,0
20,-108.75,318,179.25,0,0,0
30,-106.44,327.06,180.94,0,0,0
40,-99.69,337.75,176.81,0.18,1.2,-15.49
50,-80.31,347.06,167.75,1.23,0.94,-13.66
60,-51.38,353.06,156.75,2.73,0.65,-10.73
70,-22.87,356.19,145.81,3.65,0.52,-9.55
80,-1.69,357.81,137,4.55,0.26,-8.3
90,11.69,358.12,130.69,4.57,-0.08,-6.36
100,16.94,357,125.5,6,-0.36,-5.05
110,25.56,362.31,131.56,5.41,0.32,-3.51
120,39.63,398.12,146.31,4.98,-1.94,-2.11
130,41.56,387.87,147.37,7.98,-2.29,0.21
140,31.31,325.37,139.75,9.48,-2.62,2.43
150,22.94,265.12,126.25,9.17,-3.27,4.25
160,9.5,188,97.31,10.89,-3.31,5.81
170,-17.37,91.87,69,10.38,-3.28,5.86
180,-45.63,-1.12,46.81,9.83,-3.61,5.71
190,-62.44,-87.12,23.5,9.75,-4.22,4.36
200,-60.06,-159.06,-1.87,9.69,-3.97,2.8
210,-43.13,-213.87,-26.44,9.23,-3.44,0.86
220,-21.75,-253.5,-43,8.6,-2.91,-1.18
230,0.06,-284.56,-43.5,6.56,-1.6,-4.19
240,19.19,-317.25,-31.31,5.39,-1.17,-5.8
250,22.75,-358.25,-19.12,5.62,-0.83,-7.55
260,6.06,-407.94,-8.94,4.78,-0.01,-10.43
270,-16.06,-459.62,-11.38,4.66,-1.12,-11.42
280,-24.69,-536.69,-42.06,4.77,-1.92,-12.39
290,-14.56,-486.12,-80.19,4.55,-1.59,-16.45
300,-20.31,-433.37,-108.5,2.62,-1.87,-20.64
310,-50.94,-399.25,-150.44,1.46,-0.95,-21.76
320,-91.12,-386.62,-186.56,0.53,0.2,-21.93
330,-91.12,-386.62,-186.56,-1.64,2.96,-23.06
340,-133.25,-424.5,-236.44,-3.6,4.55,-24.48
350,-118.81,-431.62,-252.69,-5.2,6.17,-26.3
360,-88.37,-412.75,-259.5,-7.14,8.73,-31.49
370,-54.31,-363.19,-260.81,-8.8,10.2,-34.05
380,-24.81,-286.25,-254.19,-10.09,11.81,-35.86
390,-4.44,-200.94,-232.31,-11.64,13.44,-37.07
400,2.56,-125.25,-193.5,-13.64,16.11,-37.78
410,-0.81,-67.69,-141.75,-14.43,16.9,-38.15
420,-11.63,-18.5,-81.44,-14.9,17.18,-38.32
430,-19.94,32.75,-17.69,-13.24,16.57,-36.87
440,-19,90.75,47.5,-12.3,15.32,-35.32
450,-14.88,150.31,102.31,-11.21,13.56,-33.16
460,-16.87,197,142.69,-10.14,11.92,-30.92
470,-26.19,223.12,172.44,-8.13,8.28,-26.57
480,-26.19,223.12,172.44,-6.77,6.98,-24.98
490,-42.5,233.94,189.44,-5.45,6.12,-23.93
500,-42.56,240.81,186.31,-4.54,5.29,-22.19
510,-37.56,255.69,183.87,-3.81,4.96,-21.37
520,-36.5,273.25,185.44,-2.79,4.5,-20.41
530,-36.5,273.25,185.44,-1.31,3.47,-17.6
540,-41.44,289.75,187.94,-0.38,2.99,-16.01
550,-43.81,302.69,184.75,0.55,2.49,-14.72
560,-43.31,299.94,177.62,1.86,2.14,-13.45
570,-42.75,290.69,168.37,3.3,2.2,-10.94
580,-42.75,290.69,168.37,3.71,2.15,-9.54
590,-36,278.06,161.87,4.08,2.01,-8.38
600,12.69,245.25,155.62,5.34,1.1,-7.12
610,43.88,235.69,152.06,5.57,0.53,-6.58
620,69.19,226,150.12,6.4,-0.35,-6.39
630,69.19,226,150.12,6.4,-0.35,-6.39
640,77.06,217.44,142.12,7.87,-1.65,-5.14
650,54.44,218.94,119.25,8.29,-2.09,-4.72
660,34.63,220.81,107.75,8.72,-2.57,-3.82
670,21.37,166.25,91.5,8.33,-2.39,-1.12
680,21.37,166.25,91.5,8.33,-2.39,-1.12
