timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,81.56,-149.5,-125.94,0,0,0
20,111.06,-209.37,-184.75,0,0,0
30,158.56,-246.5,-247.06,0,0,0
40,161.12,-256.75,-286.62,0.53,4.68,-17.81
50,143,-240.62,-299.06,0.25,8.25,-19.4
60,141.75,-200.56,-284.25,-0.38,13.79,-20.87
70,127.81,-153.94,-241.19,-4.94,16.14,-20.33
80,109.81,-120.06,-114.62,-3.43,17.74,-16.91
90,95.44,-131.31,-7.31,1.39,13.26,-13.47
100,70.25,-181.87,53.5,3.1,10.47,-13.14
110,82.69,-219.44,70.19,3.46,8.77,-15.01
120,110.19,-220.69,70.75,5.1,6.18,-21.51
130,95.75,-203.06,53.38,4.98,6.33,-22.39
140,84.25,-170.37,36.94,3.58,8.31,-22.68
150,69.12,-138.5,56.88,2.76,9.96,-24.2
160,0.94,-122,104.5,3.8,7.99,-26.62
170,-71.25,-100,144.25,5.45,5.11,-26.51
180,-105.81,-65.44,150,7.33,2.7,-25.87
190,-107.75,-30.06,126.12,9.2,2.29,-23.25
200,-85.25,-2.87,97.44,9.26,4.34,-21.85
210,-56.75,7.75,86,9.23,6.56,-21.17
220,-43.69,4.31,97.37,9.18,8.39,-21.35
230,-51.88,2.31,125.94,8.95,9.28,-23.93
240,-79.69,10.56,159.37,9.16,8.39,-25.28
250,-113,36.06,186.06,9.31,6.95,-25.91
260,-141.62,69.62,200.25,9.88,3.71,-23.79
270,-157.56,97.31,204.56,9.96,2.34,-22.9
280,-168.25,121.06,201.12,9.99,1.18,-22.01
290,-170.94,141.81,192.06,9.98,0.36,-20.85
300,-164,158.81,180.81,9.11,-1.02,-19.1
310,-158.06,171.69,170.31,9.04,-1.5,-18.34
320,-154.75,179.94,157.94,9.09,-1.66,-17.37
330,-146.31,182.94,146.37,8.2,-1.45,-15.81
340,-132.62,184.75,139.06,7.87,-1.33,-15.51
350,-117.19,190.44,134.06,7.47,-1.33,-15.36
360,-102.5,201.81,130.5,6.75,-1.92,-14.58
370,-93.06,215.62,127.12,6.47,-2.12,-13.77
380,-88.06,227.75,123.62,5.99,-2.08,-12.37
390,-76.87,229.25,124.25,5.43,-2.01,-10.62
400,-55.56,216.37,132.06,3.82,-2.75,-8.81
410,-35.13,196.94,148.37,3.48,-3.87,-8.69
420,-22,179.81,168,3.24,-5.42,-8.64
430,-22,179.81,168,2.12,-8.89,-8
440,15.5,165.62,198.44,0.44,-9.62,-7.31
450,53.5,167.37,227.56,0.74,-10.24,-6.36
460,92.5,153.94,182.5,6.29,-13.55,-6.14
470,89.12,126.5,106.81,2.53,-14.33,-4.79
480,102.75,91.75,53.19,1.78,-13.99,-4.07
490,133.62,53.19,6.44,1.43,-13.97,-4.67
500,140.62,16.12,-38.06,0.05,-12.86,-6.75
510,131,-9.81,-76.5,-0.64,-11.94,-7.22
520,132.25,-22.75,-108.19,-1.07,-11.17,-7.66
530,143.37,-29.44,-136.69,-1.53,-10.35,-7.82
540,162.87,-38.06,-159.5,-2.75,-8.09,-7.1
550,189.81,-54.19,-177.5,-3.31,-7.04,-6.92
560,209.69,-83.5,-189.94,-3.81,-5.63,-7.2
570,223.19,-121.75,-196.31,-4.54,-2.28,-8.62
580,223.19,-121.75,-196.31,-4.5,-1.33,-10.37
590,234.19,-157.94,-198.81,-4.13,-0.36,-11.99
600,211.81,-217.12,-216.44,-3.72,0.91,-13.42
610,201.56,-242.56,-231.87,-3.31,4.77,-15.28
620,199.06,-241.19,-241.12,-3.23,6.39,-17
630,199.06,-241.19,-241.12,-3.03,8.12,-18.62
640,186.5,-233.62,-244.69,-2,11.79,-20.65
650,112.25,-209.12,-227.87,-1.28,12.85,-21.39
660,62.25,-196.12,-214.31,-0.59,13.51,-21.84
670,17,-184,-188.62,-0.41,14.98,-19.92
680,17,-184,-188.62,0.51,14.19,-20.2
690,17.69,-174,-143.12,2.46,12.36,-23.74
700,5,-129.94,-99.94,4.11,11.65,-25.21
710,-15.31,-102.44,-110.81,4.56,16.09,-19.91
720,23.06,-82.37,-102.31,3.34,18.13,-18.98
730,23.06,-82.37,-102.31,3.23,19.21,-18.82
740,38.88,-85.31,-55.75,2.98,19.41,-19.07
750,-17.44,-122.69,81.25,3.52,18.08,-19.47
760,-44.69,-130.56,143.62,4.63,15.73,-20.38
770,-78.5,-132.75,179.25,5.76,13.48,-20.87
780,-78.5,-132.75,179.25,5.76,13.48,-20.87
790,-92.56,-130.87,194.25,4.85,13.49,-17.99
800,-33.13,-121.69,262.44,6.32,10.97,-19.99
810,-53.44,-127,294.94,7.19,7.68,-22.54
820,-108.94,-129.19,312.81,8.86,4.82,-23.82
830,-108.94,-129.19,312.81,8.86,4.82,-23.82
