timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,0.06,-35.63,170.87,7.18,1.53,-23.09
20,-100.87,6.37,187.62,7.13,1.8,-21.84
30,-135.81,19.75,210.81,7.97,0.45,-18.83
40,-158.94,-0.25,212.94,10.45,-3.48,-14.67
50,-158.94,-0.25,212.94,10.73,-2.91,-14.66
60,-140.19,-82.75,200.44,10.25,-1.1,-17.33
70,-112.06,-114.37,232.06,10.4,1.06,-25.62
80,-48.63,-104.12,296.06,9.03,-0.07,-31.95
90,-6.81,-29.19,379.31,8.42,-4.36,-37.32
100,-6.81,-29.19,379.31,6.86,-15,-35.62
110,-16.75,92.5,439.87,7.13,-20.04,-30.19
120,-82.5,289.56,475.37,6.84,-23.93,-23.4
130,-72.5,321.81,472.25,5.34,-25.48,-17.29
140,-43.19,295,393.81,11.14,-31.47,-11.67
150,-43.19,295,393.81,11.69,-30.09,-10.02
160,-18.94,242.69,261.31,10.18,-26.26,-10.84
170,46.19,160.25,72.94,5.65,-17.05,-13.25
180,56.25,150.19,68.75,5.71,-16.5,-13.87
190,52.63,141.94,75.31,6.61,-17.92,-13.94
200,52.63,141.94,75.31,7.43,-20.07,-13.96
210,62.06,129.25,61.06,8.42,-23.05,-16.9
220,109.31,121.81,-43.81,7.89,-22.64,-18.57
230,100.69,133.81,-110.69,6.62,-20.65,-18.81
240,90.5,149.81,-162.69,3.16,-14.03,-16.71
250,90.5,149.81,-162.69,1.58,-11.1,-15.41
260,80.31,159.69,-188.37,0.8,-9.07,-13.92
270,77.69,155.31,-158.44,0.76,-8.37,-12.7
280,95,146.37,-131.44,1.03,-10.35,-11.96
290,109.44,139.69,-116.44,1.49,-12.58,-11.67
300,109.44,139.69,-116.44,1.49,-12.58,-11.67
310,120.5,136.25,-121,1.66,-18.22,-8.88
320,122.06,131.12,-197.5,1.41,-17.96,-7.08
330,154.19,104.75,-250.62,0.37,-16.19,-7.15
340,170.94,70.44,-285.81,-1.87,-11.15,-7.38
350,170.94,70.44,-285.81,-1.87,-11.15,-7.38
360,190,43.13,-301.06,-2.41,-9.1,-8.41
370,189.19,16.44,-284.87,-3.21,-5.08,-9.18
380,177.69,8.56,-256,-2.71,-3.93,-9.39
390,153,-3.06,-227.75,-2.1,-4.54,-9.12
400,153,-3.06,-227.75,-2.1,-4.54,-9.12
410,130.62,-14.19,-213.31,-1.55,-5.46,-8.71
420,106.87,-34.38,-239.19,-0.47,-5.41,-6.72
430,129.87,-50.81,-254.81,-2,-4.99,-4.1
440,185.31,-58.13,-278.12,-1.63,-3.67,-7.44
450,185.31,-58.13,-278.12,-1.63,-3.67,-7.44
460,169.19,-48,-289.19,-3.26,2.57,-7.45
