timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,0.5,-0.19,0,0,0,0
20,-1,0.13,-0.37,0,0,0
30,0.62,-0.25,0,0,0,0
40,0.25,0,-0.06,0.1,-0.88,-19.7
50,-0.19,-0.06,0,0.07,-0.78,-19.47
60,0.31,-0.37,0.06,0.06,-0.89,-19.67
70,-0.25,-0.13,0,0.07,-0.8,-19.49
80,-63.38,279.06,100.56,-5.58,-5.28,10.17
90,-63.38,279.06,100.56,-5.57,-6.14,11.07
100,-50.5,289.81,84.44,-4.43,-6.38,12.6
110,-19.69,219,39.94,-4.49,-6.19,13.36
120,-18.06,164.56,9.88,-4.72,-5.03,14.48
130,-29.37,101.56,-17.62,-5.43,-4.13,14.78
140,-29.37,101.56,-17.62,-5.43,-4.13,14.78
150,-39.06,34.75,-35.19,-6.35,-2.77,14.4
160,-10.19,-72.31,-34.75,-6.9,-2.29,12.25
170,16.31,-104.69,-24.31,-7.02,-2.56,11.15
180,38.44,-127,-12.75,-6.87,-3.07,10.09
190,38.44,-127,-12.75,-6.87,-3.07,10.09
200,52.69,-140.69,-7,-6.33,-4.16,8.8
210,55.19,-183.87,-18.12,-5.28,-4.98,8.06
220,55.25,-212.81,-38.69,-5.86,-3.94,7.09
230,62.38,-241.44,-55.88,-5.9,-3.41,6.53
240,62.38,-241.44,-55.88,-5.9,-3.41,6.53
250,75,-273.62,-65.31,-5.57,-2.79,5.3
260,95.25,-383.31,-68.94,-5.05,-1.93,3.3
270,100.06,-407.75,-80.25,-5.16,-1.63,1.18
280,99.94,-383.81,-87.56,-4.37,-0.96,-1.25
290,99.94,-383.81,-87.56,-4.37,-0.96,-1.25
300,82.81,-375.81,-90.75,-5.01,0.19,-3.75
310,78.19,-326.25,-64.06,-3.87,-0.42,-5.49
320,87.5,-314.44,-52.81,-2.94,-1.05,-7.17
330,86.5,-309,-57.13,-2.15,-1.1,-11.48
340,86.5,-309,-57.13,-2.15,-1.1,-11.48
350,71.5,-298.81,-73.44,-2.31,-0.32,-13.43
360,18.44,-258.87,-99,-2.82,2.23,-18.26
370,-4.56,-232.87,-105.94,-3.02,3,-20.01
380,-23.37,-193.62,-105.62,-3.31,3.43,-21.65
390,-23.37,-193.62,-105.62,-3.31,3.43,-21.65
400,-48.69,-142.44,-102.87,-3.64,4.98,-22.55
410,-66.37,-16.81,-87.19,-3.78,6.89,-21.19
420,-66.37,-16.81,-87.19,-3.78,7.41,-19.48
430,-41.38,57.13,-64.06,-3.54,7.36,-15.11
440,-7.94,127.06,-34.69,-3.54,7.36,-15.11
450,14.5,187.12,-4.12,-3.74,6.91,-12.79
460,11.13,229.06,28.31,-3.77,3.92,-6.3
470,-13.88,249.62,62.13,-3.89,2.58,-4.3
480,-43.38,258.31,94.62,-4.14,1.14,-2.54
490,-60.31,263,118.69,-4.14,1.14,-2.54
500,-62.31,263.31,135,-3.68,-0.42,-1.3
510,-61.5,258.69,139.12,-2.51,-3.29,0.82
520,-66.75,254.75,127.94,-2.71,-3.19,1.97
530,-71.87,254.62,107.44,-3.05,-2.17,4.34
540,-66.5,258.87,85.69,-3.05,-2.17,4.34
550,-50.44,263.81,68.75,-3.52,-1.7,5.17
560,-32.63,267.25,61.44,-4.19,-1.09,6.67
570,-20.56,268.69,60,-4.34,-1.29,8.52
580,-18.44,265.12,64.94,-4.36,-1.64,9.35
590,-22.69,255.19,72.25,-4.36,-1.64,9.35
600,-26.56,241.37,78.5,-4.66,-2.04,10.16
610,-27.06,224.62,82.69,-4.02,-3.64,10.86
620,-21.06,221.31,81.94,-4.5,-3.57,12.4
630,-13.44,220.81,75.31,-4.73,-3.86,13.88
640,-0.62,176.5,67.75,-4.73,-3.86,13.88
650,9.31,141.12,57.63,-5.23,-3.75,14
660,8.06,95.94,48.31,-5.85,-3.88,14.21
670,-5.81,42.75,40.88,-5.8,-4.84,14.31
680,-24.25,-11.81,32.25,-5.64,-4.83,14.58
690,-37.94,-61.81,15.19,-5.64,-4.83,14.58
700,-35.19,-113,-4.56,-6.13,-4.72,14.4
710,-10.5,-154.37,-24.12,-6.95,-3.09,11.31
720,24.81,-191.62,-38.38,-6.97,-2.66,9.65
730,53,-231.75,-46.38,-6.86,-2.55,7.76
