timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-22.5,204.87,187.44,0,0,0
20,-48.69,182.19,179.31,0,0,0
30,-76.19,155.12,169,0,0,0
40,-101.31,123.25,151.37,6.78,-6.31,-15.02
50,-116.75,99.87,124.69,7.37,-6.75,-15.6
60,-115.19,94.94,98.12,8.05,-6.44,-15.75
70,-91.25,102.87,75.25,8.34,-6.14,-15.26
80,-54.06,112.25,52.88,8.27,-5.53,-14.6
90,-17.81,117.19,37.25,8.01,-4.31,-13.85
100,1,112.87,27.44,8.18,-4.32,-14.05
110,-2.75,103.37,16.69,8.43,-4.16,-14.24
120,-15.38,96.44,7.37,8.44,-3.46,-13.98
130,-23.75,93.94,3.25,8.46,-3.34,-13.83
140,-30.87,95,1.44,8.67,-3.59,-14.03
150,-46.56,100.12,-3.56,8.95,-3.99,-14.04
160,-63.81,105.81,-11.31,8.36,-4.55,-13.15
170,-77.75,108.62,-19.44,9.41,-4.45,-12.11
180,-85.5,102.44,-29.94,8.82,-5.04,-11.37
190,-78.31,89.56,-49.69,9.22,-4.46,-10.16
200,-61.81,72.44,-65.44,9.27,-4.29,-10.02
210,-44.44,52.06,-80.94,9.14,-4.05,-10.25
220,-29.06,35.69,-100.56,9.08,-3.92,-10.69
230,-9.06,28.81,-125.5,8.87,-2.7,-11.46
240,16.37,34.25,-143.62,8.54,-2.01,-11.8
250,36.19,45.19,-158.31,8.4,-1.51,-11.78
260,44.44,52,-175.25,7.81,-0.15,-10.76
270,46.88,54.5,-190.19,7.33,0.87,-10.16
280,49,51.38,-202.5,7.05,1.97,-9.29
290,58.5,39.69,-211.94,5.95,4.59,-8.42
300,69.87,24.12,-209.25,5.68,5.62,-8.54
310,71.69,5.25,-197.69,5.49,6.27,-8.94
320,58.13,-14.25,-184.62,5.52,6.69,-9.44
330,33.38,-29.94,-175.44,5.58,7.28,-9.78
340,9.19,-42.31,-171.12,5.54,7.75,-9.41
350,-5.56,-56.19,-171.25,5.31,8.43,-8.97
360,-10.13,-74.31,-171,4.91,10.02,-9.13
370,-11.44,-96.12,-168.12,4.38,10.91,-9.76
