timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,113.87,-127.31,225.5,0,0,0
20,48,-123.25,200.81,0,0,0
30,-10.19,-131.19,180.94,0,0,0
40,-38.94,-124.94,152.62,4.82,-3.24,-19.59
50,-51.63,-121.62,118.5,5.26,-3.59,-19.23
60,-49.06,-121.62,71.87,5.61,-4.21,-17.15
70,-19.75,-118.94,12.5,4.18,-3.43,-16.72
80,3,-121.56,-33.13,4.2,-1.67,-16.91
90,5.06,-133.19,-56.88,2.78,0.14,-16.59
100,26,-150.31,-72.25,1.92,0.59,-16.42
110,79.69,-164.06,-86.94,1.36,1.01,-17.88
120,125.94,-166.75,-98.12,-0.01,1.21,-22.42
130,132.12,-160.44,-102.87,-0.09,0.36,-23.46
140,105.06,-154.75,-112.44,-0.21,-0.19,-23.62
150,70.06,-152.87,-128.31,-0.28,-0.38,-22.92
160,52.75,-143.62,-148.81,-1.31,0.77,-22.87
170,41.69,-120.75,-154.94,-1.5,1.18,-23.01
180,31.62,-98.37,-154.87,-1.95,0.98,-21.76
190,39.19,-86.5,-161.06,-2.88,2.13,-21.81
200,38,-81.81,-161.62,-3.47,2.55,-22.11
210,31,-78.19,-157.62,-3.59,2.84,-22.01
220,31.06,-66.19,-154.5,-3.65,3.27,-22.78
230,10.19,-39.13,-139.56,-3.44,4.05,-25.77
240,-34.06,-7.12,-119.37,-3.42,3.7,-24.74
250,-53.63,11.06,-108.44,-3.44,3.62,-22.63
260,-30.62,17.37,-103.5,-3.68,3.57,-22.13
270,-3.19,21.69,-100.5,-4.58,3.19,-23.84
280,0.19,40.69,-100.06,-4.71,3.1,-24.57
290,-4.94,60.69,-98.37,-5.2,3.77,-23.75
300,-0.19,78,-93.69,-5.3,3.93,-24.18
310,4.94,100.44,-88.12,-5.32,3.95,-24.63
320,5.87,131.31,-81.62,-5.58,3.59,-24.54
330,11.44,169.56,-80.5,-5.1,3.82,-21.3
340,27.12,202.31,-81.31,-5,4,-19.49
350,35.5,202.12,-79.69,-4.69,4.04,-18.22
360,37.44,179.25,-78.75,-4.21,4.25,-17.33
370,38.5,160.5,-75.62,-4.08,4.13,-17.38
380,38.5,160.5,-75.62,-3.51,3.94,-17.07
390,44,152.44,-67.31,-3.03,3.52,-16.7
400,48.69,148.69,-69.19,-2.6,3.11,-15.81
410,53.81,140.37,-72.94,-2.21,3.06,-15.5
420,53.69,130.25,-75.94,-1.81,3.01,-15.26
430,53.69,130.25,-75.94,-1.59,3.15,-15.73
440,16.25,89.25,-87.5,-1.77,4,-16.16
450,-3.94,78.75,-88.31,-2.25,4.94,-16.15
460,-8.88,74.31,-81.12,-2.65,5.82,-15.9
470,-3.5,73.5,-66.37,-2.88,7.59,-16.95
480,-3.5,73.5,-66.37,-3.15,8.34,-17.55
490,-16.25,87.12,-23.81,-3.24,9.14,-17.52
500,-28.56,92.56,3.5,-3.32,10.14,-17.65
510,-47.81,92.62,34.81,-3.16,10.41,-17.69
520,-70,91.19,65.12,-3.22,10.77,-17.78
530,-70,91.19,65.12,-3.27,11.52,-18.23
540,-92.56,90.31,94.5,-2.92,12.02,-18.15
550,-131.37,100.31,178.25,-2.44,11.28,-17.45
560,-125.25,104.5,216.56,-1.99,10.41,-16.59
570,-101.75,106.25,246.87,-0.16,7.21,-15.66
580,-101.75,106.25,246.87,0.53,5.81,-15.87
590,-80.5,103.12,262.69,1.18,4.78,-16.28
600,-103.37,83.31,270.69,2.06,3.28,-17.67
610,-148,66.37,277.94,5.27,3.54,-16.75
620,-158.62,49.88,285,4.38,4.17,-15.58
630,-158.62,49.88,285,2.82,3.24,-16.4
640,-129.12,33.94,300.19,4.71,1.17,-18.84
650,-93.37,40,305.31,6.06,0.96,-19.4
