timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,0.5,-471.25,-266.25,-8.41,9.73,-28.58
20,61.13,-429.56,-261.94,-9.15,10.45,-31.77
30,69.06,-363.12,-259.75,-10.39,11.2,-34.29
40,76.25,-281.37,-262.69,-12,12.12,-36.02
50,88.81,-202.62,-263.06,-14.52,14.81,-37.86
60,104.81,-132.37,-253.19,-16.08,16.12,-38.81
70,111.19,-69.44,-221.56,-17.2,17.23,-39.5
80,111.19,-69.44,-221.56,-17.32,18.29,-39.75
90,80.37,41.75,-98.94,-16.5,18.11,-39.35
100,49.56,102.56,-23.75,-15.67,17.62,-38.24
110,17.31,164.12,49.94,-14.49,16.56,-36.38
120,-15.44,216.19,113.94,-13.12,13.3,-31.41
130,-47.69,253.19,170.37,-12.12,11.34,-29.1
140,-81.69,268.75,216.5,-10.69,9.25,-27.18
150,-110.81,271.87,245.31,-8.38,5.78,-24.26
160,-125.94,280.37,257.56,-6.81,4.78,-23.1
170,-126.56,302,258.62,-5.48,4.16,-21.51
180,-126.56,302,258.62,-4.29,3.63,-20.03
190,-118.56,321.87,254.25,-2.32,2.65,-17.45
200,-108.25,337.25,229.69,-1.12,2.42,-15.98
210,-100,334.69,213.19,0.16,2.19,-14.34
220,-77.94,331.19,191.94,2.15,2.29,-11.14
230,-77.94,331.19,191.94,3.8,2.42,-9.74
240,-43.06,328.12,171.87,3.72,2.37,-8.76
250,32.13,318.06,140.94,4.99,2.09,-7.41
260,51.06,315.19,128.31,5.73,1.78,-6.44
270,55.81,310.19,118.12,6.55,1.54,-5.61
280,55.81,310.19,118.12,7.04,1.28,-4.68
290,48.75,308.75,111.75,7.28,0.29,-3.36
300,18.69,321.31,105.75,8.91,-0.1,-0.33
310,9.06,247,95.81,9.16,-0.29,0.99
320,11.75,209.5,87,9.4,-1.11,3.15
330,11.75,209.5,87,9.93,-1.51,4.08
340,8.5,160.12,77.81,9.91,-1.93,4.68
350,-17.37,25.69,40.5,9.85,-2.23,5.02
