timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,0.94,-0.13,0.37,0,0,0
20,1,0.13,-0.19,0,0,0
30,0.31,-0.31,0.19,0,0,0
40,-0.69,-0.19,-0.06,-0.94,-1.31,-19.44
50,-0.81,-0.25,0,-0.97,-1.26,-19.36
60,0.56,-0.44,0,-0.94,-1.28,-19.43
70,0.81,0,-0.13,-0.97,-1.32,-19.46
80,53.75,27.19,18.37,-5.62,9.66,0.87
90,53.75,27.19,18.37,-6.16,10.55,1.16
100,56.88,30.69,43.13,-6.77,11.28,0.94
110,22.25,16.44,117.44,-6.78,11.07,0.82
120,-1.75,10.31,150.06,-6.9,10.95,0.9
130,-17.5,6.87,181.25,-7.03,10.25,1.55
140,-17.5,6.87,181.25,-6.83,9.47,1.85
150,-23.31,6.12,211.56,-6.58,8.3,2.16
160,-26.62,1,255.5,-6.17,5.8,2.42
170,-31.56,-4.87,271.19,-6.06,4.59,2.68
180,-40.56,-15,286.5,-5.83,3.11,2.74
190,-40.56,-15,286.5,-5.53,1.31,2.41
200,-56.63,-31.06,301.69,-4.44,-2.95,0.92
210,-103.44,-68.87,314.5,-3.61,-4.95,-0.05
220,-118.69,-76.56,305.06,-2.84,-6.85,-1.04
230,-123.87,-71.69,283.44,-1.23,-9.45,-2.33
240,-123.87,-71.69,283.44,-0.69,-9.98,-2.21
250,-116.75,-52.5,253.25,-0.5,-10.36,-1.51
260,-76.12,-15,199.19,-0.2,-10.8,-0.49
270,-49.44,-14.63,175.37,0.62,-12.07,0.44
280,-29.06,-24.87,147.44,1.14,-12.63,0.28
290,-29.06,-24.87,147.44,1.14,-12.63,0.28
300,-14.81,-38.88,113.62,1.59,-12.91,-0.1
310,8.88,-56.25,37.31,2.16,-11.15,-2.23
320,35.44,-50.75,4,1.36,-9.07,-2.4
330,73.25,-40.69,-7.94,0.68,-7.44,-2.96
340,73.25,-40.69,-7.94,0.68,-7.44,-2.96
350,91.94,-29.44,-7.44,0.72,-7.02,-5.85
360,20.12,-7.69,-15.5,1.3,-6.95,-7.64
370,-19.81,0.81,-23.19,1.49,-5.38,-6.73
380,-30,7.5,-28.5,1.8,-4.92,-7.06
390,-30,7.5,-28.5,1.8,-4.92,-7.06
400,-21.19,19.44,-34.13,2.46,-4.61,-7.54
410,-3,56.56,-55.56,3.42,-3.51,-9.78
420,0.94,81.62,-68.94,2.85,-2.37,-9.69
430,7.56,105.87,-72.06,2.43,-1.44,-9.27
440,7.56,105.87,-72.06,2.43,-1.44,-9.27
450,10.69,124.5,-71.12,2.11,-0.79,-8.95
460,5.56,141.19,-72.12,1.24,-0.05,-8.32
470,-3.69,155.62,-71.69,0.56,0.56,-7.12
480,-15.69,168.37,-70.94,0.05,0.81,-6.47
490,-26.62,179.37,-68.44,0.05,0.81,-6.47
500,-34.63,189.87,-63.94,-0.27,0.99,-5.85
510,-39.06,203.06,-60.56,-1.13,1.3,-3.52
520,-39.25,213.37,-55.88,-1.64,1.06,-2.72
530,-38.81,224.44,-50.13,-1.61,0.88,-1.87
540,-41.63,231.19,-45.25,-1.61,0.88,-1.87
550,-47.88,235.31,-42.19,-1.83,0.53,0.14
560,-55.25,236.69,-41.44,-2.36,0.63,2.37
570,-57.56,237.94,-43.56,-2.56,1.15,5.22
580,-51.5,238.44,-43.81,-2.72,1.35,6.3
590,-38.56,233.87,-40.81,-2.72,1.35,6.3
600,-24.62,220.56,-35.69,-2.86,1.54,7.28
610,-9.88,198.94,-29.87,-2.49,2.13,9.19
620,6.56,173.94,-25.62,-2.57,2.39,8.98
630,25.75,155.62,-24.75,-3.24,2.63,8.68
640,40.25,144.44,-19.37,-3.24,2.63,8.68
650,43.75,124.81,-2.87,-3.62,3.36,9.66
660,41.63,84.19,23.12,-3.97,2.16,9.9
670,29.37,26.69,45.94,-3.83,0.83,9.17
680,1,-29.75,69.5,-2.76,-2.94,5.92
690,-33.56,-81.31,84.44,-2.76,-2.94,5.92
700,-59.69,-116.31,85.69,-2.61,-4.4,4.58
710,-67.06,-158,84.06,-2.12,-7.08,-0.13
720,-60.19,-208.69,84.12,-2.18,-8.82,-3.07
730,-59.81,-164.12,68.37,-2.19,-10.51,-4.25
740,-77.94,-116,48.44,-2.19,-10.51,-4.25
750,-106.37,-80.12,21.37,-2.19,-11.87,-4.94
760,-124.94,-58.25,-8.75,-2.83,-13.22,-4.02
770,-113.62,-55.81,-41.63,-2.96,-12.54,-4.47
780,-69.5,-46.94,-78.19,-3.46,-10.68,-5.87
790,-5.81,-25.44,-108.25,-3.46,-10.68,-5.87
800,54.44,5.25,-131.56,-3.49,-10.01,-6.37
810,99,42.38,-155.31,-3.83,-6.68,-4.25
820,123.87,82.19,-174.37,-4.02,-5.63,-2.18
830,131.87,115.25,-190.19,-4.32,-4.34,-0.22
840,130.44,132.69,-205.44,-4.32,-4.34,-0.22
850,123.75,136.44,-215.75,-4.67,-2.93,1.96
860,117.25,120.5,-220.06,-5.21,0.59,7.39
870,116,83,-221.5,-5.41,1.44,7.87
880,117.44,33.81,-217.31,-6.23,3.03,7.16
890,125.94,-23.37,-205.62,-6.23,3.03,7.16
900,135.12,-81.06,-187.62,-6.21,3.07,5.35
910,127.44,-111.25,-171.44,-5.02,2.3,1.88
920,97.5,-119.62,-168.94,-5.6,5.22,2.02
930,67.87,-123.56,-179.75,-5.6,5.22,2.02
940,64.25,-115.12,-181.5,-6.1,7.06,1.95
950,77.87,-102.5,-164.75,-6.61,8.25,1.67
960,83.12,-91.87,-136.69,-6.64,9.28,0.26
970,63.94,-80.5,-105.12,-6.54,9.26,0.04
980,23.12,-72.75,-74.87,-6.19,9.08,0.3
990,-20.62,-70.25,-47.19,-5.95,8.83,1.26
1000,-46.69,-74.19,-22.37,-5.36,7.79,3.06
1010,-49.56,-81.62,-2.37,-4.94,6.84,3.39
1020,-33.88,-87.12,9.19,-4.71,5.86,3.31
1030,-7.06,-85.37,13.56,-4.61,5.03,2.45
1040,21.37,-76.5,20.06,-4.56,4.54,2.04
1050,40.38,-63.69,28.25,-4.48,3.75,1.71
1060,47.38,-51.69,33.81,-4.37,2.48,2.3
1070,52.06,-41.06,38.44,-4.3,1.94,2.74
1080,53.5,-32.25,40.5,-4.74,1.67,3.73
1090,56.31,-31,42.13,-5.22,2.04,4.84
1100,61.31,-37.63,53.69,-5.76,2.12,6.41
1110,56.31,-56.81,72.44,-5.49,1.38,6.7
1120,35.31,-85.69,86.62,-4.86,0.79,6.89
1130,11.94,-117.69,95.75,-4.19,-0.62,7.16
1140,0,-153.31,99.69,-3.81,-1.28,6.68
1150,4.62,-183.69,96.75,-3.72,-1.83,5.74
1160,26.5,-194.81,89.44,-3.76,-2.05,4.84
1170,56.69,-192.94,87.25,-3.89,-2.89,3.11
1180,76.31,-192,87.87,-3.23,-3.7,2.71
1190,77.5,-200.06,81.06,-3.02,-3.7,2.15
1200,65.06,-216.25,78.25,-2.23,-3.49,0.86
1210,45.81,-242.56,76.5,-2.09,-3.26,0.09
1220,33,-268,77.19,-1.78,-3.4,-1.2
1230,27.19,-274.37,79.19,-2.12,-5.08,-3.82
1240,16.19,-278,79.25,-1.37,-6.12,-5.25
1250,-13.06,-295.62,73.94,-0.44,-7.28,-6.82
1260,-47.31,-323.62,53.5,-0.09,-7.96,-8.52
1270,-59.56,-342.5,23.19,-0.34,-8.11,-12.7
1280,-44.25,-333.12,-10.31,0.24,-7.87,-15.16
1290,-17.12,-290.19,-40.69,0.23,-7.63,-17.44
1300,5.62,-225.87,-67.75,0.16,-6.33,-19.63
1310,20.62,-159.69,-92.5,-0.04,-5.07,-19.51
1320,38.06,-103.69,-108.87,-0.39,-3.94,-19.15
1330,57.25,-56.38,-118.31,-0.06,-2.97,-19.25
1340,62.25,-7,-122,-0.85,-0.59,-19.21
1350,42.94,38.5,-114.69,-0.97,0.14,-18.41
1360,2.12,77.06,-104.44,-1.05,0.86,-16.98
1370,-40.5,113.94,-91.75,-1.06,1.36,-12.68
1380,-68.12,150.69,-84.37,-1.17,1.39,-9.85
1390,-71.19,181.12,-84.75,-1.42,1.72,-7.02
1400,-52.69,199.12,-88.75,-1.42,2.08,-4.65
1410,-24.87,204.94,-96.31,-1.97,4.08,-1.08
1420,5.75,198.69,-99.56,-2.5,5.31,-0.18
1430,30.12,186.69,-92.06,-2.87,6.24,0.11
1440,37.06,173.25,-76.56,-3.46,7.23,0.08
1450,24.06,158.06,-54.63,-3.74,7.32,-0.06
1460,-3.81,144.75,-30.5,-3.96,7.25,-0.15
1470,-34.31,135.12,-5.75,-4.18,7.03,-0.07
1480,-54.63,130.31,16.37,-4.06,5.98,0.73
1490,-55.75,130.12,30.37,-4.12,5.51,1.21
1500,-38.13,135.69,37.5,-4.25,5.35,1.87
1510,-9.56,142.94,42.69,-4.25,5.23,2.89
1520,15.25,144.5,45.75,-4.43,5.52,3.19
1530,32.75,140.62,50.13,-4.88,5.99,3.34
1540,41.13,136.12,58.81,-5.42,6.63,3.61
1550,40.19,129.19,70.19,-5.84,7.28,3.85
1560,34.5,117.69,85.69,-6.36,7.94,3.94
1570,26.37,105.25,106.31,-6.84,8.41,3.82
1580,13.75,89.94,131.87,-7.57,8.75,3.24
1590,1.69,78.37,159.25,-7.58,8.82,3
1600,-1.75,77.87,187.19,-8.08,8.62,2.95
1610,1.81,82.62,217.81,-7.59,6.25,3.17
1620,-2.75,83.44,242.25,-7.3,4.84,2.99
1630,-24,79.56,260.75,-6.91,3.49,3.07
1640,-53.69,70.19,273.69,-6.35,2.13,3.15
1650,-80.56,59.63,281.69,-5.68,-0.46,3.37
1660,-99.87,48.81,291.69,-5.16,-2.04,3.47
1670,-111.5,37,300.87,-4.62,-3.97,3.24
1680,-124.87,23.06,307.19,-3.01,-8.77,2
1690,-147.81,8.75,307.44,-1.63,-11.62,1.24
1700,-175.87,-4.69,290.06,-0.06,-14.32,0.85
1710,-191.19,-14.25,248.81,2.67,-17.95,1.53
1720,-167.62,-16,182.25,3.15,-18.03,2.78
1730,-85.62,-8.75,104.19,2.98,-16.76,4.58
1740,47.19,-6.75,37.5,2.4,-14.75,5.84
1750,187.44,-16.94,-8.31,1.28,-11.49,4.21
1760,281.87,-37.38,-34.19,0.99,-10.08,1.87
1770,312.56,-56.56,-45.69,0.66,-8.73,-0.79
1780,283.75,-64.06,-46.75,0.6,-6.63,-4.91
1790,217.31,-57.88,-44.31,0.39,-5.3,-5.81
1800,143.12,-38.94,-37.56,0.46,-4.17,-6.06
1810,68.75,-15.56,-24.31,0.63,-4,-6.23
1820,-6.75,4.56,-17.12,0.87,-3.48,-4.85
1830,-63.75,18.12,-12,0.96,-3.26,-3.49
1840,-88.5,21.44,-8.19,1.3,-3.25,-2.93
1850,-93.81,16.12,-9.06,2.02,-3.31,-3.73
1860,-86.87,8,-16.87,2.3,-3.22,-4.6
1870,-65.87,1.5,-28,2.55,-3,-5.87
1880,-37.56,5.94,-41.13,2.62,-2.54,-7.6
1890,-17.31,30.44,-51,2.9,-1.76,-10.14
1900,-11.69,65.5,-58.38,2.8,-1.35,-10.26
1910,-17.94,96.31,-62.19,2.34,-0.86,-9.81
1920,-28.75,116.5,-63.25,1.94,-0.14,-7.85
1930,-33.63,129.19,-65.44,1.43,0.26,-6.69
1940,-26.25,133.94,-70.87,0.9,0.98,-5.83
1950,-6.31,135.44,-72.19,0.1,2.06,-5.36
1960,12.69,137.56,-67.44,-0.08,1.97,-5.92
1970,9.31,143.62,-59.81,-0.34,1.7,-6.35
1980,-18.5,153.81,-53.13,-0.73,1.53,-5.83
1990,-46.69,167.37,-47.13,-1.57,1.83,-2.77
2000,-58.06,180.44,-39.13,-2.05,1.56,-1.27
2010,-57.25,187.44,-31,-2.22,1.24,0.01
2020,-51,188.81,-26.44,-2.3,0.9,2.62
2030,-40.44,183.56,-24.75,-2.44,0.79,3.49
2040,-29.69,172.19,-25.56,-2.6,1.08,4.34
2050,-17.69,155.94,-24,-2.77,1.5,5.04
2060,-5.12,136,-18.5,-2.44,1.91,5.77
2070,2.44,114.81,-11.81,-2.24,2.02,5.54
2080,-0.37,96.12,-5,-2.61,2.06,5.23
2090,-11.81,81.25,3.44,-2.18,2.79,5.53
2100,-20.87,70.31,21,-2.67,1.75,5.6
2110,-31,55.63,35.5,-2.3,0.95,5.38
2120,-46.44,38.75,42.13,-1.94,-0.35,5.04
2130,-61,22.37,45.44,-1.6,-0.89,4.84
2140,-65.94,8.63,44.06,-1.68,-1.53,4.61
2150,-57.63,2.81,36.75,-1.24,-1.52,4.08
2160,-41.69,5.87,34.13,-1.4,-2.06,3.61
2170,-29.12,13.19,34.5,-1.41,-2.68,3.45
2180,-34.56,12.63,35.63,-1.26,-3.34,3.54
2190,-52.56,2.56,35.44,-0.8,-5.02,3.15
2200,-70,-6.25,30.81,-0.95,-5.83,3.06
2210,-80.37,-12.44,22.62,-0.92,-6.61,2.92
2220,-82.87,-16.62,12.5,-1.27,-7.45,2.64
2230,-83.37,-22.12,1.31,-1.69,-9.04,1.76
2240,-85.75,-30.87,-11.31,-1.38,-9.91,1.39
2250,-84.12,-42.44,-33.44,-1.44,-10.25,0.84
2260,-69.19,-48.19,-58.06,-2.03,-10.15,-0.68
2270,-44.44,-48.5,-79.56,-2.05,-10.09,-1.66
2280,-19.75,-41.81,-104.25,-2.39,-9.5,-2.4
2290,2.25,-28.69,-127.94,-2.62,-8.55,-2.74
2300,22.56,-13.81,-145.69,-2.89,-6.61,-2.87
2310,34.56,-1.06,-160.87,-3,-5.67,-2.61
2320,35,8.56,-174.75,-3.21,-4.52,-1.89
2330,31.12,9.63,-185.69,-3.87,-2.2,-0.76
2340,27.19,7.75,-191.25,-4.03,-1.34,-0.2
2350,29.44,7.25,-193.69,-3.85,-0.43,0.52
2360,45.38,9.88,-191.75,-3.82,0.93,1.63
2370,67.69,11.5,-189.37,-3.77,1.49,2.1
2380,91.25,4.94,-189.31,-3.89,2.16,2.11
2390,113.25,-1.87,-187.62,-3.89,2.71,2
2400,128.37,-8.56,-185.87,-4.1,4.32,2.04
2410,138.94,-19,-182,-4.34,5.05,1.81
2420,142.56,-32.5,-172.75,-4.18,5.83,1.2
2430,134.12,-42.19,-158.44,-4.43,6.94,-0.55
2440,110.06,-43.44,-139.44,-4.43,7.37,-0.71
2450,110.06,-43.44,-139.44,-4.5,7.91,-0.71
2460,80.81,-41.13,-121.06,-4.61,8.24,-0.79
2470,29.31,-25.44,-75,-4.76,8.12,-0.58
2480,-4,-17.69,-49.38,-4.68,7.65,0.12
2490,-31.62,-12.25,-28.06,-4.56,7.11,0.92
2500,-46.88,-6.69,-9.44,-4.11,5.38,2.26
2510,-58.13,-3.31,5.06,-3.74,4.43,2.93
2520,-69.56,-3.37,12.19,-3.64,3.87,3.81
2530,-73.12,-5.06,16.25,-3.72,3.51,4.76
2540,-65.5,-11.63,20.31,-3.91,2.76,6.34
2550,-65.5,-11.63,20.31,-3.97,2.39,6.78
2560,-49.63,-25.12,24.25,-4.42,2.42,7.2
2570,2.87,-57.75,22.31,-5.12,3.07,7.22
2580,36.75,-73.94,29.94,-5.39,2.88,6.48
2590,57.31,-85.06,42.69,-5.16,2.45,5.6
2600,57.31,-85.06,42.69,-4.87,0.73,4.66
2610,52.75,-92.56,57.63,-4.49,-0.17,4.18
2620,-3.06,-105.19,78.75,-4.3,-0.78,4.57
2630,-31.25,-108.12,82.56,-4.34,-1.55,5.25
2640,-45.63,-115.25,81.81,-4.31,-2.8,6.86
2650,-45.63,-115.25,81.81,-4.12,-3.17,7.2
2660,-44.88,-129.69,75.37,-4.1,-3.27,7.12
2670,-5.75,-166.62,45.69,-4.95,-1.26,6.9
2680,31.87,-182.12,36,-5.12,-0.31,6.3
2690,72.44,-195.5,45.13,-4.96,-0.3,4.75
2700,72.44,-195.5,45.13,-4.96,-0.3,4.75
2710,88,-201.31,64.94,-3.46,-4.31,0.26
2720,-12.75,-241.62,92.62,-3.44,-5.29,-0.16
2730,-75.25,-275.25,87.81,-2.81,-6.01,-1.12
2740,-109.19,-307.25,68.69,-2.65,-5.92,-3.4
2750,-109.19,-307.25,68.69,-2.65,-5.92,-3.4
2760,-100.25,-326.19,36.06,-2.19,-5.02,-5
2770,5.31,-317.37,-22.12,-1.93,-2.73,-9.39
2780,60.38,-285.87,-22.31,-1.07,-2.58,-14.87
2790,82.06,-241.12,-12.5,0.27,-3.02,-16.75
2800,82.06,-241.12,-12.5,0.27,-3.02,-16.75
2810,66.56,-193.75,-10.81,0.58,-3.45,-18.18
2820,-11,-119.06,-16.44,0.98,-4.55,-16.85
2830,-36.38,-110.5,-26.62,0.98,-4.83,-16.8
2840,-45.38,-113,-41.88,1.5,-4.97,-19.48
2850,-45.38,-113,-41.88,1.5,-4.97,-19.48
2860,-49.38,-110.12,-67.44,0.85,-4.06,-20.81
2870,-33.25,-7.06,-105.06,0.42,-1.66,-21.12
2880,-8.5,73.81,-110.56,-0.36,0,-17.02
2890,-8.5,73.81,-110.56,-0.63,0.4,-14.33
2900,12.94,140.87,-110.94,-0.63,0.4,-14.33
2910,19.87,188.25,-113.37,-1.1,0.92,-11.55
2920,19.87,218.44,-117.25,-2.51,3.19,-3.87
2930,22.75,228.94,-118.25,-2.81,3.51,-2.44
2940,33.94,222.69,-112.62,-2.82,3.5,-1.81
2950,44.31,208.19,-102,-2.82,3.5,-1.81
2960,44.06,197.44,-93.81,-2.95,3.5,-0.77
2970,33.38,193.62,-85.94,-3.25,2.97,0.54
2980,12.5,188.19,-74.25,-3.23,2.67,2.77
2990,-15.13,179.25,-65.75,-3.28,2.73,4.06
3000,-33.81,169.87,-61.44,-3.28,2.73,4.06
3010,-28.62,162.19,-59.44,-3.28,2.99,5.3
3020,3,154.12,-61.63,-3.52,4.38,6.85
