timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-57.81,60.5,-17.56,0,0,0
20,-59.31,89.75,-14.06,0,0,0
30,-73.69,121.75,-8,0,0,0
40,-91.19,142,-5.81,6.43,2.7,-17.92
50,-100.44,146.19,-7.81,6.76,2.83,-16.54
60,-97.37,144.87,-9.5,6.75,3.29,-14.06
70,-85.19,139.37,-8.25,7.07,3.54,-13.46
80,-46.5,-366.37,3.81,2.52,-4.07,-11.58
90,-24.25,-395.5,-17.81,2.6,-2.98,-11.46
100,20.06,-429.5,-32.25,1.42,-0.88,-12.11
110,63.31,-471.06,-13.25,-1.11,0.14,-19.67
120,100.31,-451.5,15.69,-1.21,-0.49,-23.07
130,133.5,-423.5,42.31,-2,-1.45,-26.44
140,148.87,-385.81,70.31,-2.23,-3.9,-32.9
150,122.81,-356.87,93.12,-2.25,-5.35,-34.54
160,93.87,-332.5,103.56,-2.63,-6.94,-35.96
170,87.62,-308.44,102.62,-2.54,-8.74,-38.57
180,71.06,-279.12,83.5,-2.18,-11.3,-45.52
190,27.19,-235,50.06,-2.18,-11.15,-47.15
200,-5.37,-166.69,15.19,-2.3,-10.19,-47.02
210,0.75,-70.12,-8.19,-2.45,-7.98,-46.95
220,12.88,43.25,-15.31,-2.58,-7.39,-46.63
230,-1.56,151.19,-11.31,-2.54,-6.96,-43.12
240,-25.81,231,-2.06,-2.94,-7.06,-33.89
250,-30.87,278.12,5.44,-2.85,-7.85,-31.18
260,-23.94,301.44,1.19,-2.41,-8.43,-29.39
270,-19.31,309.81,-19.5,-1.91,-8.11,-28.09
280,-14.56,316.19,-43.25,-2.62,-5.63,-25.84
290,-6.37,334,-54.25,-2.92,-4.5,-24.6
300,-1.37,366.31,-48.31,-2.57,-3.95,-22.64
310,-0.06,391.5,-31.94,-2.07,-4.9,-18.07
320,3.5,403.19,-17.75,-0.65,-5.89,-16.07
330,5.75,399.19,-15.94,0.28,-6.83,-14.44
340,4.75,385.12,-28.25,1.31,-7.25,-12.89
350,2,366.31,-48,2.28,-6.52,-10.21
360,1.25,347.12,-70.12,2.62,-5.54,-9.02
370,7.69,331.37,-84.81,2.89,-4.61,-7.95
380,12.19,318.81,-90.44,3.16,-3.09,-6.28
390,12,320.06,-92.62,3.42,-2.26,-5.49
400,12.5,329.75,-88.75,3.5,-1.72,-4.97
410,7.69,323.12,-75.87,4.27,-1.36,-3.34
420,-15.19,271.37,-66.75,4.36,-1.39,-0.36
430,-48.88,226.94,-61.25,4.8,-1.09,1.78
440,-69.37,170.37,-54.13,5.1,-0.62,3.77
450,-61.5,106.56,-42.13,5.47,-0.28,5.29
460,-31.94,43.5,-28.37,5.67,-0.45,4.83
470,0.94,-12.13,-17.5,5.8,-0.71,3.73
480,21.69,-59.19,-11.81,5.87,-0.71,1.02
490,29.62,-96.94,-9.06,5.7,-0.44,-0.35
500,29.19,-125,-4.75,5.63,-0.22,-1.57
510,19.62,-147.75,4.5,5.39,-0.34,-2.72
520,3.31,-165.87,15.69,5.36,-0.93,-3.99
530,-14.81,-185,26.81,5.1,-1.46,-4.36
540,-29.06,-209.37,36.88,5.05,-2.12,-4.65
550,-37.63,-240.69,41.31,5.24,-3.36,-5.67
560,-39.31,-277.12,37.88,4.6,-3.6,-6.56
570,-25.31,-305.37,31.37,4.2,-3.76,-7.6
580,2.31,-325.44,23.37,3.76,-3.63,-8.75
590,30.31,-349.62,19.12,3.6,-2.93,-11.28
600,45.94,-387.56,22.06,2.63,-2.87,-12.88
610,44.69,-433.94,25.94,0.61,-3.23,-13.33
620,59.63,-466.81,24.44,0.41,-2.85,-16.16
630,109.06,-436,37.19,-0.2,-4.05,-19.6
640,146.81,-431.44,60.44,-0.27,-5.79,-22.98
650,144.56,-414.19,62.88,-0.05,-6.71,-25.22
660,134.5,-395.31,57.63,-0.26,-7.29,-28.38
670,147.62,-377.94,54.75,-0.77,-7.95,-30.87
680,165.69,-353.94,56.69,-1.69,-8.86,-34.15
690,159.5,-308.62,62.75,-1.66,-11.45,-40.57
700,121.06,-251.87,62.44,-1.78,-12.5,-42.48
710,67.81,-187.56,54,-1.92,-13.11,-43.47
720,24.87,-113.25,39.06,-1.7,-13.94,-43.38
730,-3.56,-35.94,18,-1.51,-13.7,-42.2
740,-22.31,35.38,-10.94,-1.72,-12.52,-40.28
750,-28.06,98.19,-33,-1.93,-11.14,-38.2
760,-28.19,154.44,-42.06,-2.27,-9.13,-33.43
770,-29.94,203.19,-43.06,-2.41,-8.51,-30.87
780,-29.12,241.12,-39.56,-2.58,-8.21,-28.61
790,-22.75,264.69,-35.94,-2.53,-8.41,-25.52
800,-17.81,280.5,-37.44,-2.36,-8.5,-24.45
810,-17.81,280.5,-37.44,-2.17,-8.33,-23.37
820,-22.37,305.12,-50.94,-1.95,-7.83,-22.09
830,-24.75,314.87,-53.81,-1.82,-6.97,-18.94
840,-21.94,317.44,-52.31,-0.81,-6.46,-17.69
850,-17.12,313.75,-46.69,-0.09,-6.5,-17.04
860,-25.62,305.75,-45.63,0.45,-6.52,-15.61
870,-25.62,305.75,-45.63,0.85,-5.85,-14.18
880,-44.38,300.56,-51.13,1.4,-5.36,-12.7
890,-21.37,302.06,-47.25,2.09,-5.29,-11.58
900,7.06,302.56,-46.88,2.86,-5.3,-10.16
910,7.06,302.56,-46.88,3.4,-5.22,-9.53
920,23.56,298.25,-50.81,3.95,-5.11,-8.85
