timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,15.56,-177.12,61.31,0,0,0
20,-15.19,-174.12,48.56,0,0,0
30,-21.75,-168.19,34.31,0,0,0
40,11.13,-153.81,31.19,-0.15,-5.13,-21.06
50,44.63,-134.37,30,-0.41,-6.18,-21.65
60,48,-121.75,19.87,0.33,-7.74,-22.42
70,36.88,-114.5,2.06,0.31,-7.94,-21.62
80,45.69,-114.75,-18.31,0.06,-7.75,-20.74
90,79.62,-120.69,-37.06,-0.31,-7.88,-21.06
100,126.37,-122.44,-57.44,-0.62,-7.92,-22.05
110,167.44,-107.31,-74.75,-0.91,-7.84,-23.2
120,174.06,-89.87,-86,-1.45,-7.58,-24.77
130,135.69,-80.25,-89.81,-1.5,-7.27,-24.99
140,73.31,-74.06,-86.81,-1.8,-7.03,-24.36
150,22,-70.19,-79.5,-1.83,-6.8,-23.63
160,-4.44,-61.56,-71.81,-1.39,-7.77,-22.58
170,-19.44,-53.75,-71.31,-1,-8.54,-22.11
180,-28.37,-49.13,-83.19,-0.93,-9.07,-21.88
190,-39.94,-45.81,-103.81,-1.73,-8.47,-21.96
200,-56.13,-44.81,-122.19,-2.55,-7.46,-21.78
210,-64.81,-43.38,-131.31,-3.3,-6.5,-21.83
220,-68.12,-39.44,-134.31,-3.75,-5.98,-22.41
230,-73,-39.69,-139.62,-4.55,-5.35,-23.28
240,-59.06,-33.5,-149.81,-5.02,-4.64,-23.96
250,-33.69,-19.25,-160,-5.69,-3.93,-24.9
260,-19,-5.94,-166.62,-6.91,-2.16,-26.43
270,-12.69,6.81,-165.5,-7.38,-1.3,-27.45
280,-20,22.62,-153.56,-7.76,-0.8,-28.84
290,-44.63,49.13,-135.12,-7.86,-0.33,-29.79
300,-77.06,82.94,-110,-7.82,-0.56,-29.36
310,-107.19,111.19,-86.25,-7.26,-1.09,-28.79
320,-120.94,142.37,-73.56,-6.56,-1.5,-27.91
330,-120.94,142.37,-73.56,-5.78,-1.79,-24.26
340,-78.19,200.56,-80.5,-5.35,-1.44,-22.59
350,-33.44,221.69,-89.56,-4.89,-0.84,-21.02
360,12.5,237.87,-94.56,-4.23,0.33,-18.71
370,31.75,242.37,-93.75,-3.62,0.73,-18.04
380,11.13,235.25,-86.94,-3.24,1.1,-16.89
390,-23.87,218,-76,-2.8,1.53,-15.31
400,-40.25,199.5,-62,-2.04,1.92,-12.03
410,-29.37,179.69,-50.38,-1.34,1.65,-11.1
420,-11.56,158.19,-41.31,-0.67,1.52,-10.93
430,-11.56,158.19,-41.31,0.57,0.69,-10.26
440,-14.56,103.19,-37.06,1.06,0.75,-9.64
450,-7.44,67.62,-51.25,1.1,1.59,-9.17
460,17,27.87,-63.13,0.71,2.72,-9.42
470,42.63,-15.81,-66.75,-0.32,5.02,-13.45
480,42.63,-15.81,-66.75,-0.71,5.99,-16.44
490,53.94,-76.75,-61.25,-1.38,7,-19.05
500,50.13,-97.31,-52.63,-3.06,9.38,-24.11
510,54.44,-107.56,-31.31,-3.71,10.01,-26.95
520,61.63,-101.44,3.81,-4.08,9.76,-30.24
530,61.63,-101.44,3.81,-4.04,8.89,-33.53
540,53.19,-72.31,42.25,-3.53,6.98,-36.93
550,-10.63,50.56,113.19,-3.05,5.88,-36.71
560,-43.19,115.75,146,-2.33,4.24,-35.35
570,-73.81,160.62,168.06,-0.25,0.3,-31.28
580,-73.81,160.62,168.06,1.23,-1.05,-28.87
590,-99.5,181.56,175.69,2.31,-1.74,-26.74
600,-91.37,172.19,158.81,3.61,-2.22,-26.63
610,-79.56,172.5,149.37,4.15,-2.19,-27.44
620,-85.56,187.69,146.31,4.4,-2.01,-27.19
630,-85.56,187.69,146.31,4.78,-1.96,-26.12
640,-99.44,212.5,151.56,5.84,-2.27,-22.81
650,-146.94,264.87,178.5,6.53,-2.83,-20.08
660,-166.19,274.37,191.87,7.36,-3.9,-17.05
670,-188.31,251.44,193.19,8.41,-6.11,-13.76
680,-188.31,251.44,193.19,9.78,-7,-12.59
690,-211.5,211.06,186.06,9.78,-7,-12.59
700,-214.75,133.06,147.25,11.21,-7.76,-11.79
710,-186.31,113.94,125.31,12.69,-8.29,-12.59
720,-144.25,112.5,102.69,13.22,-8.13,-12.95
730,-144.25,112.5,102.69,13.22,-8.13,-12.95
740,-102.06,125.31,82,13.53,-6.38,-11.36
750,-42.38,165.5,52.81,13.17,-5.74,-10.26
760,-37.94,175.12,51.06,13.01,-5.17,-8.8
770,-45.94,162.56,60.75,12.86,-4.66,-6.93
780,-45.94,162.56,60.75,12.86,-4.66,-6.93
