timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-2.12,-25.25,19.62,0,0,0
20,-17.06,-15.25,20.31,0,0,0
30,-21.06,-16.56,22.62,0,0,0
40,-26.56,-28.44,21.94,8.71,-3.1,-9.87
50,-30.87,-37.13,14.25,8.38,-3.53,-10.27
60,-31.44,-24.25,1.19,8.78,-4.2,-12.06
70,-54.5,-28.12,-13.88,9.7,-2.97,-9.54
80,0.-5.12,7.94,-0.69,0.4,-1.13,0.85
90,-17.19,7.06,-9.69,0.4,-0.7,1.21
100,-32.44,0.06,-13.06,0.34,-0.48,1.58
110,-40.19,-7,-15.88,1.3,-1.15,1.67
120,-40.19,-13.81,-25.31,1.82,-1.05,1.58
130,-29.5,-18.5,-37.81,1.32,-0.13,1.65
140,-8.06,-20.56,-41.63,1.08,1.26,1.12
150,9.13,-21.06,-37.06,0.87,1.57,0.91
160,10.44,-23.75,-25.81,0.82,1.5,0.94
170,-4.75,-32.56,-13.5,1.01,0.63,1.56
180,-29.81,-49.44,-4.37,0.83,0.37,1.94
190,-53.56,-71.81,3.06,0.77,0.12,2.22
200,-63.56,-94.37,8.13,0.81,-0.06,2.29
210,-45.44,-106.12,9.88,-0.17,-0.54,1.67
220,0.19,-105.75,14.31,-0.38,-1.52,0.81
230,40.94,-107.06,18.25,-0.36,-2.87,-0.51
240,67.37,-106.19,18.19,-1.35,-6.25,-2.59
250,89.56,-94.37,11.25,-3.17,-7.99,-3.17
260,100,-79.25,-0.88,-5.1,-9.53,-3.04
270,91.62,-75.37,-5.06,-6.55,-10.41,-2.88
280,83.87,-67.81,-10.44,-6.32,-11.86,-3.99
290,74.5,-37.75,-58.63,-5.6,-12.51,-4.24
300,39.56,-9.25,-142.69,-7.8,-11.54,-2.54
310,29.5,6,-203.81,-11.87,-7.1,3.33
320,66.62,-1.5,-239.87,-11.6,-6.13,4.38
330,103.56,-50.5,-271.5,-11.32,-4.52,4.61
340,136.75,-136.37,-296.81,-10.93,-2.46,3.94
350,169.56,-205.75,-318.69,-9.74,2.45,-0.47
360,181.5,-250.37,-338.44,-8.37,4.73,-1.95
370,157.69,-271,-360.75,-6.92,7.5,-3.31
380,135.56,-252.5,-389.25,-2.11,10.78,-5.47
390,103,-218.12,-432.56,-11.8,16.44,-6.26
400,61.38,-159.06,-345.56,-8.03,18.92,-4.11
410,59,-103.62,-257.81,-7.27,20.13,-3.89
420,16.06,-73.12,-160.69,-3.47,20.03,-1.23
430,-41.81,-74.81,-77.87,-0.64,19.82,1.63
440,-59.38,-100.69,-20.81,1.6,20,3.22
450,-50.44,-139.69,25.25,4.05,21.17,2.89
460,-40.25,-187.56,76.75,4.11,21.62,1.53
470,-32.69,-237.37,146.12,3.49,21.42,-0.71
480,-22.75,-275.44,235.69,2.43,15.31,-8.26
490,-27.75,-286.44,325.25,2.48,10.38,-11.62
500,-57.56,-267.5,388.62,3.15,5.51,-13.54
510,-88.62,-229.44,421.62,3.66,1.24,-14.19
520,-102.62,-185.37,431.81,4.03,-6.34,-15.09
530,-99.19,-133.37,419.12,4.42,-9.24,-15.51
540,-79.87,-68.19,382.19,4.78,-11.55,-15.93
550,-51.56,10.31,322.75,4.45,-13.98,-16.31
560,-26.81,102.56,251.44,3.07,-13.6,-15.34
570,-15.19,195,187.5,1.19,-12.49,-12.82
580,-10.31,266.81,142.81,-0.92,-11.28,-9.42
590,-10.75,306.44,119.62,-4.15,-9.98,-3.38
600,-20.62,318.62,113.25,-5.26,-9.79,-1.21
610,-26.81,316.75,115.31,-6.05,-9.87,0.55
620,-22.75,309.31,119,-8.34,-10.06,3.96
630,-12.31,295.19,135.94,-9.71,-9.54,5.28
640,7.62,272.5,171.94,-9.51,-9.43,6.52
650,39.44,238.62,155.19,-5.06,-12.32,6.4
660,43.31,187.56,105.94,-7.92,-13.41,6.67
670,57.94,140.5,72,-7.85,-13.39,6.85
680,92.75,100.19,34.38,-7.83,-13.37,6.05
690,113.37,64,-7.37,-8.06,-12.1,3.99
700,120.81,35.56,-47.88,-8.31,-10.69,3.04
710,128.37,15.63,-78.81,-8.49,-9.46,1.83
720,131.87,9.38,-103.25,-8.7,-7.31,-0.23
730,130.25,18.44,-127.25,-8.74,-6.14,-0.32
740,138.69,36.5,-150.06,-8.82,-5.26,-0.65
750,153.25,54.44,-169.44,-8.98,-4.42,-1.07
760,168.31,71.12,-182.31,-10.03,-2.35,-0.72
770,183.62,84.56,-185.5,-10.6,-0.82,0.48
780,196,82.25,-174.37,-10.69,0,1.37
790,192.12,64.37,-161.37,-10.42,0.92,1.55
800,170.06,37.06,-152.62,-10.3,1.53,1.94
810,158.44,4.5,-143.81,-9.86,2,2.29
820,163.62,-39.44,-137.44,-8.97,2.55,2.62
830,176.75,-88.81,-137.25,-8.34,4.77,1.25
840,188.5,-129.44,-137.12,-8.29,5.86,-0.19
850,185.19,-160.69,-131.37,-7.9,6.67,-1.48
860,159.06,-201.87,-122.06,-7.01,8.05,-2.49
870,137.31,-220,-108.56,-6.56,8.37,-4.46
880,137.75,-195.62,-89.75,-5.15,8.29,-6.8
890,124.5,-172.37,-80,-4.07,8.57,-8.03
900,109.37,-144.81,-72,-2.88,10.15,-7.87
910,107.12,-114.81,-58.56,-2.51,10.72,-7.28
920,100.62,-95.06,-38.75,-1.96,11.18,-6.22
930,87.31,-95.69,-15.13,-0.73,11.43,-4.6
940,69.62,-112.75,12.44,-1.02,11.09,-5.04
950,44.31,-125.37,47.94,-0.26,10.06,-5.84
960,11.56,-125.56,71.19,2.58,6.96,-6.74
970,-22.06,-112.81,69.87,3.65,6.63,-5.78
980,-37.94,-94.94,56.5,4.6,6.91,-4.52
990,-37.06,-84.31,40.94,5.15,7.85,-3.45
1000,-32.13,-85.12,35.38,5.8,10.37,-3.26
1010,-32.31,-91.56,44.69,5.77,11.27,-3.92
1020,-42.06,-95.25,68.56,5.94,11.66,-4.69
1030,-61.19,-96.12,101.69,6.33,10.99,-6.17
1040,-79.87,-92.87,141.94,6.2,10.09,-7.08
1050,-93.69,-74.5,186.31,6.19,8.75,-7.94
1060,-115.31,-43.88,227.56,6.82,6.64,-8.25
1070,-147,-10.88,250.5,6.98,2.25,-6.57
1080,-168.31,14.19,262.12,6.95,0.15,-5.3
1090,-173.5,27.69,260.56,7.48,-2.31,-4.77
1100,-174.25,28.56,238.75,7.33,-5.29,-4.15
1110,-156.06,28.69,208.19,6.6,-5.68,-4.81
1120,-121.25,43.06,177.69,6.12,-5.92,-5.77
1130,-95.37,67.69,146.06,5.61,-5.66,-6.6
1140,-84,96.19,121.19,3.05,-4.11,-6.86
1150,-76.31,127.56,109.37,1.71,-3.68,-7.04
1160,-82.19,159.69,111.44,0.41,-3.82,-6.7
1170,-99.62,185.25,121.62,-1.48,-5.04,-3.1
1180,-102.12,199.19,132.81,-2.18,-5.8,-1.73
1190,-90.5,203.87,141.5,-2.87,-6.66,-0.86
1200,-79.12,201.12,145.94,-4.77,-8.34,0.61
1210,-64.87,194.37,149.56,-5.75,-9.19,0.79
1220,-47.94,188.69,152.37,-6.85,-10.05,0.71
1230,-31.19,188.69,157.69,-8.42,-10.37,1.11
1240,-5.37,193.31,166.69,-6.42,-12.89,2.69
1250,14.25,186.37,128.37,-7.74,-13.59,3.09
1260,16.06,169.06,84.56,-8.78,-13.21,4.84
1270,46.5,141.31,48.75,-9.34,-12.92,5.7
1280,80.56,107.19,15.63,-9.63,-12.58,5.3
1290,96.75,66.37,-16.31,-9.87,-12.05,5.07
1300,106.12,23.12,-43.25,-10.26,-11.24,4.73
1310,121.12,-10.44,-64.25,-10.69,-9.26,2.97
1320,136,-33.94,-78.75,-10.6,-8.58,1.83
1330,144,-48.81,-91.56,-10.33,-7.97,1
1340,149.75,-57.75,-106.5,-9.61,-6.5,-0.17
1350,155.69,-62.5,-124.94,-9.46,-5.54,-0.46
1360,163.81,-63,-145.62,-9.5,-4.39,-0.52
1370,171.56,-63.63,-164,-9.43,-3.19,-0.79
1380,170.75,-66.56,-180.75,-9.68,-0.03,-0.99
1390,168.75,-69.69,-195.37,-9.33,1.69,-0.3
1400,168.75,-69.69,-195.37,-9.06,3.23,-0.38
1410,178.25,-79.87,-205.31,-9.53,6.64,-2.14
1420,176.12,-110.19,-198.69,-9.65,7.69,-2.72
1430,143.06,-125.37,-178.25,-9.07,8.24,-3.05
1440,110.5,-126.44,-157.25,-7.41,9.49,-3.38
1450,110.5,-126.44,-157.25,-6.69,9.91,-3.6
1460,95.44,-128.87,-142,-6.3,10.49,-3.63
1470,79.25,-138.81,-117.81,-5.86,10.96,-3.81
1480,68.62,-147.37,-100.37,-4.21,11.27,-5.11
1490,55.81,-152,-83.69,-3.16,11.11,-5.88
1500,55.81,-152,-83.69,-2.16,11.16,-6.57
1510,42.81,-146.37,-72.87,-0.27,12.29,-6.87
1520,13.44,-107.94,-63,0.49,13.01,-5.98
1530,2.69,-90.12,-53.56,1.18,13.45,-4.96
1540,-5.5,-80.62,-41.5,1.75,13.51,-4.19
1550,-5.5,-80.62,-41.5,1.75,13.51,-4.19
1560,-21.37,-80.06,-29.12,1.88,13.44,-1.63
1570,-40.81,-107.12,36.31,1.49,13.52,-1.59
1580,-36.13,-129.56,96.5,3.55,12.15,-4.58
1590,-43.94,-152.44,150.87,4.8,10.57,-5.83
1600,-43.94,-152.44,150.87,5.59,9.17,-5.99
1610,-69.5,-170.19,195,5.59,9.17,-5.99
1620,-126.56,-185.87,261.12,9.22,0.59,-9.05
1630,-184.31,-164.25,244.06,9.85,-0.48,-7.8
1640,-172.12,-110.37,216.56,9.9,-1.02,-6.5
1650,-172.12,-110.37,216.56,9.9,-1.02,-6.5
1660,-110.69,-52.44,202,9.71,-3.64,-6.32
1670,-112.31,-25.37,198.62,9.53,-4.81,-7.16
1680,-125.31,-23.06,194.25,9.41,-7.22,-10.25
1690,-119.81,0.44,183.19,9.2,-8.25,-11.28
1700,-119.81,0.44,183.19,9.2,-8.25,-11.28
1710,-117.69,40.75,160.25,8.11,-8.52,-10.9
1720,-89.31,138.62,115.12,2.91,-7.92,-8.11
1730,-73.94,185.87,105.06,1.16,-7.78,-6.73
1740,-70.5,220.62,105.12,-0.43,-8.03,-5.19
1750,-70.5,220.62,105.12,-0.43,-8.03,-5.19
1760,-73.44,241.75,109.62,-2.9,-8.9,-1.37
1770,-62.13,247.25,116.75,-4.8,-10.11,1.46
1780,-38.81,240.25,115.06,-5.84,-10.47,2.51
1790,-7.62,227.12,122.5,-8.18,-10.12,4.28
1800,-7.62,227.12,122.5,-8.18,-10.12,4.28
1810,29.69,212.31,136.37,-7.92,-10.82,3.54
1820,30.56,167.37,54.75,-8.35,-12.28,4.43
1830,36,140.62,13.25,-8.84,-11.68,5.04
1840,79.87,111.94,-20,-9.22,-11.3,4.45
1850,79.87,111.94,-20,-9.22,-11.3,4.45
1860,110.19,77.56,-49.19,-9.71,-10.8,3.72
1870,144.75,22.75,-87.31,-11.14,-8.65,1.29
1880,155.69,9.69,-99.25,-11.62,-8.15,0.26
1890,151.69,4.19,-109.62,-12.55,-7.33,-0.04
1900,151.69,4.19,-109.62,-12.55,-7.33,-0.04
1910,144.37,2.75,-121.5,-12.63,-7.03,0.48
1920,146.62,-1.31,-136.81,-12.87,-6.1,1.32
1930,159.19,-12.5,-155.62,-13.22,-3.89,1.59
1940,175.19,-28.37,-177.81,-13.41,-2.53,1.7
1950,189.44,-49.44,-199.62,-13.41,-2.53,1.7
1960,200.75,-78.12,-219,-13.37,-0.93,1.84
1970,210.06,-116.87,-235.62,-13.34,5.2,-0.4
1980,219.44,-154.62,-247.87,-13.25,7.03,-1.5
1990,225.94,-183.69,-250.44,-12.71,10.24,-4.04
2000,214.25,-203.75,-247.56,-12.71,10.24,-4.04
2010,181.69,-202.94,-231.5,-11.04,11.03,-3.37
2020,160,-211.87,-209.62,-10.18,10.91,-5.76
2030,135.37,-218.94,-174.25,-6.38,11.97,-7.29
2040,89.75,-209.75,-135.69,-4.1,12.94,-7.51
2050,54.5,-186.87,-114.62,-4.1,12.94,-7.51
2060,31.62,-158.5,-113.12,-2.51,14.7,-7.77
2070,13.31,-128.31,-107.94,-1.4,19.09,-4.23
2080,16.56,-100.37,-80.31,-0.99,19.04,-3.41
2090,28.37,-91.31,-37.69,-0.87,19.05,-3.69
2100,28.37,-98.62,10.94,-0.87,19.05,-3.69
2110,5.94,-122.12,69.75,1.45,18.22,-4.67
2120,-40.25,-167.5,130.25,6.86,11.07,-11
2130,-119.19,-199.87,141.44,6.82,11.02,-9.97
2140,-137,-162.5,132.25,6.37,12.22,-6.65
2150,-100.25,-100.62,143.06,6.37,12.22,-6.65
2160,-68.44,-76.75,177.19,5.85,12.43,-4.67
2170,-56.81,-92.31,224.19,6.32,6.01,-9
2180,-87.69,-105.37,250,5.78,4.27,-9.51
2190,-93.5,-101.62,278.5,6.11,1.12,-10.69
2200,-92.12,-91.31,317.19,6.11,1.12,-10.69
2210,-137.31,-87,339.31,6.81,-5.17,-11.29
2220,-175.06,-68.75,337.56,7.21,-9.74,-10.91
2230,-153.62,-27.25,323.37,7.17,-12.48,-10.79
