timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,43.63,-93.5,-29.56,0,0,0
20,51.94,-81.69,-15.81,0,0,0
30,65.06,-77.75,0.88,0,0,0
40,78.37,-81.75,18.31,0.17,10.22,-13.65
50,83.87,-92.25,38.13,-0.1,9.76,-13.85
60,79.75,-105.44,55.81,-0.19,8.06,-15.26
70,68.5,-119.56,65.5,-0.29,7.12,-16.09
80,62.25,-127.44,62.5,-0.5,6.61,-16.75
90,72.75,-126.12,54.38,-1.48,7.73,-17.66
100,97.56,-116.94,54.69,-2.07,8.31,-18.15
110,121.12,-105.87,66.81,-2.44,8.65,-18.79
120,128.69,-96.25,87.37,-2.65,8.29,-19.9
130,117.75,-89.37,113.87,-2.71,7.36,-20.72
140,85.75,-82,138.81,-2.71,6.02,-20.66
150,47.5,-77.19,154.44,-2.76,4.9,-20.32
160,22.31,-74.44,165.94,-2.49,2.96,-17.7
170,20.56,-81.94,173.5,-2.46,1.93,-16.98
180,36.19,-90.5,175.06,-2.38,1.04,-17.06
190,52.81,-93.31,172.75,-2.12,-0.41,-17.16
200,62.44,-97,169.12,-2.15,-0.95,-17.07
210,64.75,-107.06,165.62,-2.33,-1.4,-17.03
220,61.06,-117.87,164.56,-2.54,-1.76,-17.36
230,51.94,-127.31,166.37,-2.89,-3.08,-17.93
240,43.06,-134.06,166.12,-2.89,-4.12,-17.94
250,35.44,-143.31,157.94,-3.01,-5.01,-18.18
260,22.87,-150.37,143.69,-3.15,-6.11,-19.16
270,6.19,-153.5,128.87,-3.43,-6.23,-19.18
280,-10.13,-155.62,116.5,-3.72,-6.42,-19.27
290,-25.87,-155.12,105.06,-3.75,-7.23,-19.22
300,-40.06,-158.06,91.25,-4.05,-7.5,-19.23
310,-49.31,-165.19,73.75,-4.39,-7.64,-19.36
320,-51.44,-172.25,51.94,-4.75,-7.72,-19.59
330,-45.81,-171.94,24.31,-5.34,-7.6,-20.85
340,-35.75,-158.75,-2.56,-5.72,-7.59,-21.09
350,-23.69,-140.81,-30,-5.63,-7.82,-21.16
360,-9.88,-120,-61.63,-6.07,-7.55,-20.97
370,2.19,-101.06,-90.37,-6.24,-7.48,-20.58
380,2.19,-101.06,-90.37,-6.73,-7.05,-19.83
390,25.31,-84.06,-144.31,-7.07,-6.46,-19.23
400,39.31,-81.37,-162.06,-7.41,-5.22,-19.37
410,43.75,-80.31,-172.81,-7.9,-4.27,-19.53
420,41.56,-73.56,-170.69,-8.24,-3.8,-19.78
430,41.56,-73.56,-170.69,-7.63,-3.78,-20
440,18.87,-48.69,-156.44,-8.15,-3.37,-19.96
450,2.12,-36.69,-149.87,-8.74,-3.03,-19.98
460,-22.31,-26.5,-138.56,-9.31,-3.15,-20.1
470,-55.56,-21.69,-131.56,-9.7,-3.9,-19.17
480,-82,-24.44,-133.5,-9.8,-4.15,-18.7
490,-90.75,-30.87,-143.56,-9.71,-4.16,-19
500,-84,-31,-161.5,-10.54,-2.77,-20.37
510,-62.56,-14.81,-177.62,-11.14,-1.88,-20.79
520,-31.19,15.06,-184.62,-11.73,-0.93,-20.78
530,-31.19,15.06,-184.62,-12.15,-0.42,-20.67
540,1.37,44.38,-180.37,-12.47,0.03,-20.57
550,26.44,70.94,-170.94,-12.52,0.32,-20.82
560,22.37,77.81,-165.44,-12.31,0.58,-21.06
570,13.06,85.5,-159.75,-12.47,1.48,-21.66
580,13.06,85.5,-159.75,-12.36,2.16,-21.99
590,3.31,95.94,-153.19,-12.15,2.87,-22.21
600,2.94,151.94,-121,-11.9,3.71,-21.18
610,-1.62,189.12,-93.06,-11.29,3.25,-19.73
620,-23.19,207.19,-67.25,-10.59,2.72,-18.14
630,-23.19,207.19,-67.25,-10.59,2.72,-18.14
640,-52.19,203.25,-44.25,-7.95,1.15,-13.33
650,-51.25,180.5,-12.31,-6.83,0.45,-12.57
660,-24.31,175.12,-9.56,-5.84,-0.27,-11.85
670,5.44,170.44,-16.12,-4.63,-0.73,-10.33
680,5.44,170.44,-16.12,-4.63,-0.73,-10.33
690,33.19,159.5,-25.56,-4.1,-0.74,-9.78
700,71.06,111.56,-44.56,-3.98,0.5,-9.26
710,85.19,80.37,-42.25,-4.13,2.2,-10.34
720,87.19,45.5,-34.31,-4.67,3.14,-12.19
730,87.19,45.5,-34.31,-4.67,3.14,-12.19
740,71.75,20.62,-17.31,-5.73,4.74,-17.65
750,9.25,-14.25,34.63,-5.86,5.05,-19.25
760,-4.31,-9.44,59.19,-5.83,5.28,-20.55
770,10.75,20.44,81.56,-5.87,5.45,-21.31
780,10.75,20.44,81.56,-5.87,5.45,-21.31
790,39.56,56.44,106.81,-4.88,4.06,-22.27
800,47.19,101.56,132.31,-3.95,2.09,-22.23
810,39,105.94,144.5,-4.08,1.55,-22.03
820,27.31,107.94,165.31,-3.9,0.18,-22.86
830,27.31,107.94,165.31,-3.9,0.18,-22.86
840,-4.12,109.81,183.44,-3.63,-0.97,-22.99
850,-75.37,100.75,216.06,-1.87,-4.71,-23.11
860,-102.31,97.06,219.62,-1.43,-5.64,-23.19
870,-111.81,101.25,214.56,-1.09,-6.32,-23.23
880,-111.81,101.25,214.56,-1.09,-6.32,-23.23
890,-109.06,112.94,203.94,-0.33,-7.36,-23.42
