timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,24.94,-159.00,122.69,0.20,-8.75,2.58
20,19.94,-169.81,109.31,1.47,-11.71,0.38
30,21.87,-177.31,89.50,2.95,-14.02,-1.01
40,29.94,-179.00,65.81,3.75,-16.69,-3.50
50,38.75,-181.31,40.06,4.18,-17.82,-6.16
60,42.69,-186.06,10.44,4.18,-17.82,-6.16
70,38.13,-189.12,-25.31,4.11,-18.24,-9.34
80,25.87,-180.31,-67.37,1.79,-15.85,-17.52
90,10.56,-156.44,-109.31,0.80,-14.03,-18.62
100,-8.25,-124.75,-147.12,0.00,-12.32,-17.85
110,-21.19,-75.37,-178.37,0.00,-12.32,-17.85
120,-24.94,-27.75,-203.25,-1.80,-7.12,-15.92
130,-20.44,12.81,-223.50,-3.77,-1.30,-14.74
140,-16.00,47.50,-236.19,-5.66,3.06,-13.70
150,-20.25,77.37,-245.81,-9.36,12.39,-10.46
160,-24.19,105.62,-246.31,-9.36,12.39,-10.46
170,-19.37,124.69,-221.12,-10.02,14.51,-10.58
180,-23.62,134.31,-181.75,-10.27,17.86,-8.34
190,-45.19,150.69,-139.37,-10.07,17.39,-6.16
200,-71.81,170.31,-92.19,-9.86,16.26,-3.66
210,-89.25,187.87,-44.75,-9.86,16.26,-3.66
220,-100.12,199.94,1.25,-7.75,12.47,1.36
230,-106.19,205.31,40.00,-6.52,8.67,5.10
240,-100.00,207.37,68.50,-5.89,7.04,7.58
250,-96.50,203.31,88.75,-4.39,4.04,11.65
260,-93.94,190.00,104.25,-4.39,4.04,11.65
270,-83.69,166.31,113.87,-3.71,2.70,12.68
280,-76.44,136.87,118.62,-2.36,0.67,14.07
290,-71.81,102.62,118.81,-2.18,0.50,15.10
300,-64.62,70.25,116.81,-2.21,0.40,17.00
310,-54.88,41.69,115.81,-2.21,0.40,17.00
320,-42.13,7.19,116.12,-2.09,0.16,18.39
330,-26.06,-37.06,118.44,-1.53,-2.55,15.23
340,-14.56,-81.94,117.44,-1.49,-2.97,14.61
350,-10.25,-117.44,112.06,-1.52,-4.82,13.74
360,-2.81,-143.37,107.31,-1.52,-4.82,13.74
370,7.81,-170.50,103.69,-1.15,-5.91,12.38
380,19.06,-197.81,98.25,-0.41,-8.65,9.18
390,31.00,-219.12,90.19,0.68,-13.48,4.18
400,40.38,-237.19,80.06,1.03,-15.98,1.25
410,43.06,-252.06,64.50,1.03,-15.98,1.25
420,41.25,-258.69,36.88,1.33,-17.70,-1.17
430,40.50,-257.94,2.06,0.83,-21.76,-13.72
440,41.38,-253.62,-36.81,0.83,-21.76,-13.72
450,30.00,-234.75,-82.87,0.33,-21.30,-17.73
460,9.75,-188.31,-134.69,-1.96,-16.22,-20.10
470,-3.44,-134.75,-181.62,-3.09,-12.37,-20.14
480,4.00,-82.31,-215.87,-4.00,-8.80,-20.31
490,30.06,-32.50,-235.75,-4.41,-5.37,-20.75
500,57.63,17.37,-248.50,-6.22,3.08,-19.87
510,73.25,66.44,-254.75,-8.00,8.42,-18.29
520,75.06,107.06,-242.19,-9.59,12.83,-16.29
530,57.50,130.25,-204.12,-9.51,15.80,-14.71
540,20.19,140.50,-154.06,-9.03,15.66,-13.44
550,-25.87,155.69,-106.44,-8.40,14.62,-11.10
560,-60.88,174.44,-64.69,-7.90,13.02,-8.56
570,-73.44,192.75,-31.56,-6.42,9.98,-3.10
580,-71.87,206.25,-4.94,-5.57,8.34,-0.39
590,-67.87,209.31,15.19,-4.61,6.54,1.68
600,-62.38,202.87,28.12,-2.75,3.69,5.09
610,-58.75,191.56,35.44,-2.06,2.16,6.57
620,-61.31,171.87,38.75,-1.49,0.61,7.72
630,-62.69,148.44,38.25,-0.96,-0.72,8.21
640,-61.88,124.50,34.31,-0.24,-2.41,7.57
650,-63.94,102.50,28.06,-0.10,-2.79,7.11
660,-66.75,86.19,20.31,-0.13,-2.99,6.98
670,-67.75,74.69,11.63,-0.74,-1.53,7.63
680,-65.37,62.69,4.19,-1.23,-0.47,7.45
