timestamp,gyrox,gyroy,gyroz,accx,accy,accz
10,-26.31,-22.94,-8.50,0.00,0.00,0.00
20,-25.81,-27.62,-15.75,0.00,0.00,0.00
30,-29.75,-37.25,-25.94,0.00,0.00,0.00
40,-32.19,-44.88,-33.63,4.33,-1.80,-17.49
50,-31.81,-46.88,-36.63,3.87,-1.71,-17.81
60,-26.00,-39.31,-33.56,3.10,-1.51,-18.72
70,-80.56,106.69,43.81,-1.87,0.19,6.79
80,-68.37,93.69,41.06,-1.90,0.97,7.87
90,-51.31,77.94,41.25,-1.81,1.06,7.01
100,-38.38,59.38,44.75,-1.96,1.42,6.23
110,-33.13,44.00,48.63,-1.96,1.42,6.23
120,-31.00,34.00,54.38,-1.98,1.61,5.84
130,-35.19,25.06,61.50,-2.26,2.53,6.60
140,-42.69,19.12,69.44,-1.93,2.16,7.77
150,-45.69,16.19,80.50,-1.87,1.97,8.49
160,-40.00,10.63,91.62,-1.87,1.97,8.49
170,-30.94,-2.56,99.44,-1.80,1.78,8.89
180,-28.25,-20.25,105.75,-1.91,1.27,9.31
190,-27.06,-40.38,111.94,-2.08,0.62,8.98
200,-22.19,-61.50,119.19,-1.96,-0.86,7.78
210,-17.25,-81.50,125.37,-1.96,-0.86,7.78
220,-12.50,-98.12,129.69,-1.83,-1.82,7.34
230,-5.50,-111.06,129.75,-1.39,-3.11,6.47
240,4.12,-121.06,126.37,-0.85,-4.41,5.81
250,14.56,-130.75,121.87,-0.34,-5.34,5.39
260,24.25,-138.75,117.50,-0.34,-5.34,5.39
270,35.19,-147.69,112.12,0.43,-6.45,4.48
280,44.94,-155.44,105.37,2.72,-11.13,2.70
290,54.13,-159.00,94.81,3.77,-13.33,0.39
300,60.94,-167.31,82.87,5.03,-15.91,-2.91
310,58.06,-175.87,64.69,5.03,-15.91,-2.91
320,40.13,-173.87,33.13,6.44,-19.67,-9.73
330,15.50,-153.19,-15.06,5.48,-18.62,-10.83
340,1.06,-115.50,-71.00,2.17,-14.36,-10.61
350,5.81,-81.50,-122.06,0.44,-11.60,-11.95
360,12.94,-61.81,-163.87,0.44,-11.60,-11.95
370,4.69,-58.38,-192.62,-1.06,-8.56,-14.53
380,-16.62,-53.06,-211.81,-5.97,4.15,-19.68
390,-35.69,-29.44,-222.87,-7.38,8.34,-18.56
400,-46.25,12.63,-221.06,-8.21,11.31,-16.92
410,-41.69,61.94,-198.94,-8.21,11.31,-16.92
420,-29.75,107.19,-161.56,-8.63,14.32,-12.74
430,-34.06,143.69,-119.37,-8.58,14.43,-7.14
440,-58.13,161.19,-75.87,-6.92,12.21,-2.02
450,-88.00,166.19,-32.81,-5.99,10.17,-0.64
460,-103.75,165.31,8.75,-5.99,10.17,-0.64
470,-109.37,162.94,39.88,-5.38,8.67,1.01
480,-112.81,161.56,60.19,-4.10,5.26,6.88
490,-106.62,158.87,76.62,-3.73,4.09,8.39
500,-95.87,147.69,91.25,-3.36,2.86,9.82
510,-94.87,128.81,102.19,-3.36,2.86,9.82
520,-101.06,101.94,110.62,-2.55,1.21,11.83
530,-102.00,72.75,115.56,-2.09,0.13,14.21
540,-91.31,46.00,117.94,-1.78,-0.41,15.34
550,-73.00,18.44,119.44,-1.09,-1.83,16.60
560,-55.06,-12.81,119.12,-1.09,-1.83,16.60
570,-41.13,-47.44,117.50,-0.76,-2.50,16.75
580,-31.69,-85.31,113.44,-0.34,-4.61,17.12
590,-19.81,-119.81,109.06,-0.74,-5.50,16.84
600,1.37,-151.81,104.25,-0.71,-6.56,15.99
610,28.50,-184.31,97.12,-0.71,-6.56,15.99
620,52.75,-219.44,91.75,-0.46,-10.78,7.76
630,54.88,-250.69,83.56,0.14,-14.22,2.52
640,35.63,-263.19,66.56,0.14,-14.22,2.52
650,25.56,-261.62,45.81,0.78,-16.93,-1.17
660,20.12,-257.31,19.87,1.62,-21.24,-11.22
670,-0.44,-233.37,-21.62,1.73,-21.96,-12.58
680,-20.37,-186.00,-75.87,0.98,-21.09,-12.49
690,-24.31,-146.94,-131.00,-1.67,-17.21,-14.61
700,-11.50,-122.50,-175.81,-2.53,-14.36,-17.66
710,4.62,-95.62,-211.37,-3.41,-10.41,-20.07
720,7.12,-58.13,-235.56,-3.87,-6.46,-20.94
730,5.62,-12.81,-243.44,-4.17,-1.38,-18.82
740,9.56,35.31,-244.69,-4.70,1.15,-16.55
750,17.31,77.94,-245.56,-5.73,4.09,-14.81
760,25.44,108.94,-240.81,-7.73,10.48,-12.09
770,32.31,133.06,-224.31,-8.58,13.43,-11.10
780,25.62,147.00,-191.75,-8.91,15.62,-9.65
790,-2.87,150.75,-142.87,-8.61,15.73,-7.93
800,-41.50,143.75,-87.81,-6.75,12.32,-6.56
810,-73.44,144.87,-43.56,-6.21,10.63,-4.35
820,-79.56,159.69,-12.00,-5.67,8.62,-1.84
830,-69.87,168.69,11.00,-3.61,4.95,1.18
840,-60.88,168.87,22.62,-3.12,4.10,2.87
850,-57.69,165.62,26.44,-2.75,3.25,4.27
860,-55.25,155.81,28.75,-2.48,2.61,6.25
870,-54.75,141.69,31.25,-2.11,1.73,6.77
880,-56.88,122.56,36.44,-1.89,1.20,6.72
890,-61.69,105.00,38.50,-1.98,1.10,7.15
900,-64.75,90.19,39.13,-2.11,1.85,8.44
910,-64.12,75.50,39.31,-2.54,2.52,9.16
920,-59.13,56.50,43.00,-2.66,2.82,9.03
930,-48.50,36.06,50.13,-2.93,3.31,7.50
940,-39.13,20.75,59.94,-3.01,3.41,6.78
950,-35.56,11.63,71.25,-2.99,3.34,6.96
960,-33.56,7.87,83.75,-2.61,2.76,7.63
970,-29.87,4.06,95.19,-2.09,1.54,9.45
980,-30.37,-5.87,102.44,-1.93,1.24,10.27
990,-28.25,-19.69,108.50,-1.92,0.82,10.69
1000,-20.75,-35.88,114.12,-1.67,-0.29,11.77
1010,-12.44,-56.13,119.62,-1.11,-1.31,11.44
1020,-3.81,-79.00,123.94,-0.44,-2.51,10.87
1030,0.81,-100.62,122.37,0.38,-3.43,10.33
1040,3.37,-119.00,116.19,1.14,-5.58,9.24
1050,7.44,-133.75,105.25,1.07,-5.93,9.10
1060,12.81,-145.00,91.31,0.69,-6.05,9.33
1070,26.62,-158.37,80.50,1.00,-8.39,7.38
1080,40.75,-178.25,73.06,1.43,-9.82,5.84
1090,42.75,-198.75,60.19,1.90,-11.39,4.38
1100,37.13,-221.00,42.69,1.63,-14.82,-1.72
1110,36.19,-239.12,20.19,1.66,-17.26,-5.76
1120,39.13,-243.12,-7.44,1.51,-19.58,-11.55
1130,32.56,-234.87,-43.75,0.78,-20.34,-17.52
1140,14.81,-197.94,-88.94,-1.21,-19.34,-22.62
1150,1.19,-136.69,-136.62,-2.71,-15.45,-22.61
1160,-5.56,-77.56,-176.62,-3.92,-10.95,-22.15
1170,-8.44,-31.44,-194.81,-3.87,-4.72,-21.90
1180,-16.75,7.25,-201.31,-4.43,-0.58,-20.49
1190,-27.75,49.81,-209.19,-5.56,3.91,-18.20
1200,-29.12,92.37,-209.44,-7.11,8.17,-15.46
1210,-22.44,126.25,-193.81,-8.89,13.75,-11.34
1220,-19.56,144.87,-161.31,-8.70,14.85,-10.22
1230,-29.44,156.25,-120.87,-8.72,15.37,-9.11
1240,-55.75,167.44,-80.00,-7.97,15.04,-4.37
1250,-87.06,175.62,-38.38,-7.64,14.18,-2.03
1260,-103.75,179.62,2.25,-7.10,12.91,0.44
1270,-104.69,183.00,38.88,-6.56,11.33,2.90
1280,-97.00,180.87,70.06,-4.36,7.13,6.41
1290,-87.87,174.00,90.75,-4.16,5.84,7.78
1300,-80.31,165.44,103.12,-4.01,5.00,9.51
1310,-75.75,152.37,114.31,-2.68,2.52,12.82
1320,-74.69,124.00,125.37,-2.11,1.32,13.12
1330,-74.50,91.75,132.75,-1.47,0.31,13.85
1340,-71.94,63.81,135.37,-0.62,-1.01,17.25
1350,-62.44,35.00,133.87,-0.19,-1.77,18.65
1360,-42.81,-1.12,131.31,0.02,-2.56,18.97
1370,-17.31,-42.88,126.19,0.05,-3.22,18.63
1380,5.37,-83.06,119.75,0.15,-4.77,17.35
1390,25.00,-120.94,114.37,0.42,-6.45,15.85
1400,43.63,-156.56,108.12,0.52,-8.20,13.56
1410,52.81,-184.75,97.25,0.97,-12.03,9.38
1420,52.00,-207.62,83.19,1.42,-14.35,6.17
1430,52.63,-225.87,64.25,1.60,-16.11,2.20
1440,47.38,-232.37,36.19,1.69,-17.97,-1.14
1450,34.38,-228.06,1.06,1.28,-21.55,-8.61
1460,33.13,-215.31,-40.63,1.06,-22.05,-13.29
1470,37.44,-183.75,-90.00,0.19,-20.81,-15.50
1480,38.00,-134.94,-141.31,-2.10,-15.78,-16.61
1490,46.50,-94.94,-178.06,-2.36,-13.49,-18.16
1500,50.13,-64.25,-201.62,-2.33,-11.13,-19.24
1510,43.19,-28.94,-222.19,-2.85,-7.95,-19.30
1520,41.56,14.63,-240.37,-4.64,-0.50,-16.30
1530,47.44,57.44,-246.75,-5.30,2.57,-14.53
1540,50.19,89.12,-242.87,-6.36,6.04,-12.53
